"B25001_001E","B25001_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"607","103","1500000US240010001001","Block Group 1, Census Tract 1, Allegany County, Maryland"
"885","110","1500000US240010001002","Block Group 2, Census Tract 1, Allegany County, Maryland"
"642","90","1500000US240010001003","Block Group 3, Census Tract 1, Allegany County, Maryland"
"467","81","1500000US240010002001","Block Group 1, Census Tract 2, Allegany County, Maryland"
"510","69","1500000US240010002002","Block Group 2, Census Tract 2, Allegany County, Maryland"
"436","84","1500000US240010002003","Block Group 3, Census Tract 2, Allegany County, Maryland"
"610","91","1500000US240010003001","Block Group 1, Census Tract 3, Allegany County, Maryland"
"247","69","1500000US240010003002","Block Group 2, Census Tract 3, Allegany County, Maryland"
"372","80","1500000US240010003003","Block Group 3, Census Tract 3, Allegany County, Maryland"
"241","53","1500000US240010004001","Block Group 1, Census Tract 4, Allegany County, Maryland"
"806","108","1500000US240010004002","Block Group 2, Census Tract 4, Allegany County, Maryland"
"451","107","1500000US240010004003","Block Group 3, Census Tract 4, Allegany County, Maryland"
"954","93","1500000US240010005001","Block Group 1, Census Tract 5, Allegany County, Maryland"
"277","64","1500000US240010005002","Block Group 2, Census Tract 5, Allegany County, Maryland"
"992","121","1500000US240010006001","Block Group 1, Census Tract 6, Allegany County, Maryland"
"522","94","1500000US240010006002","Block Group 2, Census Tract 6, Allegany County, Maryland"
"865","110","1500000US240010007001","Block Group 1, Census Tract 7, Allegany County, Maryland"
"886","128","1500000US240010007002","Block Group 2, Census Tract 7, Allegany County, Maryland"
"502","69","1500000US240010008001","Block Group 1, Census Tract 8, Allegany County, Maryland"
"546","77","1500000US240010008002","Block Group 2, Census Tract 8, Allegany County, Maryland"
"739","118","1500000US240010010001","Block Group 1, Census Tract 10, Allegany County, Maryland"
"683","121","1500000US240010010002","Block Group 2, Census Tract 10, Allegany County, Maryland"
"885","63","1500000US240010011001","Block Group 1, Census Tract 11, Allegany County, Maryland"
"735","86","1500000US240010012001","Block Group 1, Census Tract 12, Allegany County, Maryland"
"370","80","1500000US240010012002","Block Group 2, Census Tract 12, Allegany County, Maryland"
"279","64","1500000US240010012003","Block Group 3, Census Tract 12, Allegany County, Maryland"
"616","52","1500000US240010013001","Block Group 1, Census Tract 13, Allegany County, Maryland"
"379","47","1500000US240010013002","Block Group 2, Census Tract 13, Allegany County, Maryland"
"398","65","1500000US240010014011","Block Group 1, Census Tract 14.01, Allegany County, Maryland"
"901","101","1500000US240010014012","Block Group 2, Census Tract 14.01, Allegany County, Maryland"
"551","97","1500000US240010014013","Block Group 3, Census Tract 14.01, Allegany County, Maryland"
"721","47","1500000US240010014021","Block Group 1, Census Tract 14.02, Allegany County, Maryland"
"926","59","1500000US240010015021","Block Group 1, Census Tract 15.02, Allegany County, Maryland"
"243","44","1500000US240010015031","Block Group 1, Census Tract 15.03, Allegany County, Maryland"
"267","58","1500000US240010015032","Block Group 2, Census Tract 15.03, Allegany County, Maryland"
"288","60","1500000US240010015033","Block Group 3, Census Tract 15.03, Allegany County, Maryland"
"791","57","1500000US240010016001","Block Group 1, Census Tract 16, Allegany County, Maryland"
"221","75","1500000US240010017001","Block Group 1, Census Tract 17, Allegany County, Maryland"
"566","131","1500000US240010017002","Block Group 2, Census Tract 17, Allegany County, Maryland"
"846","143","1500000US240010017003","Block Group 3, Census Tract 17, Allegany County, Maryland"
"874","151","1500000US240010017004","Block Group 4, Census Tract 17, Allegany County, Maryland"
"945","138","1500000US240010018001","Block Group 1, Census Tract 18, Allegany County, Maryland"
"473","113","1500000US240010018002","Block Group 2, Census Tract 18, Allegany County, Maryland"
