"B19301_001E","B19301_001M","GEO_ID","NAME"
"Estimate!!Per capita income in the past 12 months (in 2013 inflation-adjusted dollars)","Margin of Error!!Per capita income in the past 12 months (in 2013 inflation-adjusted dollars)","id","Geographic Area Name"
"26865","6431","1500000US240010001001","Block Group 1, Census Tract 1, Allegany County, Maryland"
"18686","2383","1500000US240010001002","Block Group 2, Census Tract 1, Allegany County, Maryland"
"19127","3196","1500000US240010001003","Block Group 3, Census Tract 1, Allegany County, Maryland"
"24041","4547","1500000US240010002001","Block Group 1, Census Tract 2, Allegany County, Maryland"
"27254","4670","1500000US240010002002","Block Group 2, Census Tract 2, Allegany County, Maryland"
"13100","2999","1500000US240010002003","Block Group 3, Census Tract 2, Allegany County, Maryland"
"20046","3240","1500000US240010003001","Block Group 1, Census Tract 3, Allegany County, Maryland"
"16221","5298","1500000US240010003002","Block Group 2, Census Tract 3, Allegany County, Maryland"
"18979","6441","1500000US240010003003","Block Group 3, Census Tract 3, Allegany County, Maryland"
"29798","4904","1500000US240010004001","Block Group 1, Census Tract 4, Allegany County, Maryland"
"23144","4957","1500000US240010004002","Block Group 2, Census Tract 4, Allegany County, Maryland"
"16939","3565","1500000US240010004003","Block Group 3, Census Tract 4, Allegany County, Maryland"
"9936","2248","1500000US240010005001","Block Group 1, Census Tract 5, Allegany County, Maryland"
"22064","5204","1500000US240010005002","Block Group 2, Census Tract 5, Allegany County, Maryland"
"22105","3264","1500000US240010006001","Block Group 1, Census Tract 6, Allegany County, Maryland"
"20907","6228","1500000US240010006002","Block Group 2, Census Tract 6, Allegany County, Maryland"
"18447","3342","1500000US240010007001","Block Group 1, Census Tract 7, Allegany County, Maryland"
"16134","2512","1500000US240010007002","Block Group 2, Census Tract 7, Allegany County, Maryland"
"24515","5739","1500000US240010008001","Block Group 1, Census Tract 8, Allegany County, Maryland"
"11825","2610","1500000US240010008002","Block Group 2, Census Tract 8, Allegany County, Maryland"
"18129","3068","1500000US240010010001","Block Group 1, Census Tract 10, Allegany County, Maryland"
"20715","7452","1500000US240010010002","Block Group 2, Census Tract 10, Allegany County, Maryland"
"24814","5199","1500000US240010011001","Block Group 1, Census Tract 11, Allegany County, Maryland"
"45931","15571","1500000US240010012001","Block Group 1, Census Tract 12, Allegany County, Maryland"
"21615","4002","1500000US240010012002","Block Group 2, Census Tract 12, Allegany County, Maryland"
"36602","6452","1500000US240010012003","Block Group 3, Census Tract 12, Allegany County, Maryland"
"31904","16046","1500000US240010013001","Block Group 1, Census Tract 13, Allegany County, Maryland"
"4160","1040","1500000US240010013002","Block Group 2, Census Tract 13, Allegany County, Maryland"
"39919","8440","1500000US240010014011","Block Group 1, Census Tract 14.01, Allegany County, Maryland"
"32829","4631","1500000US240010014012","Block Group 2, Census Tract 14.01, Allegany County, Maryland"
"24192","3204","1500000US240010014013","Block Group 3, Census Tract 14.01, Allegany County, Maryland"
"24089","3663","1500000US240010014021","Block Group 1, Census Tract 14.02, Allegany County, Maryland"
"21890","4522","1500000US240010015021","Block Group 1, Census Tract 15.02, Allegany County, Maryland"
"25320","6128","1500000US240010015031","Block Group 1, Census Tract 15.03, Allegany County, Maryland"
"27947","5775","1500000US240010015032","Block Group 2, Census Tract 15.03, Allegany County, Maryland"
"19586","3123","1500000US240010015033","Block Group 3, Census Tract 15.03, Allegany County, Maryland"
"26213","3546","1500000US240010016001","Block Group 1, Census Tract 16, Allegany County, Maryland"
"37185","12509","1500000US240010017001","Block Group 1, Census Tract 17, Allegany County, Maryland"
"17288","8571","1500000US240010017002","Block Group 2, Census Tract 17, Allegany County, Maryland"
"27820","5038","1500000US240010017003","Block Group 3, Census Tract 17, Allegany County, Maryland"
"13703","4884","1500000US240010017004","Block Group 4, Census Tract 17, Allegany County, Maryland"
"22705","6066","1500000US240010018001","Block Group 1, Census Tract 18, Allegany County, Maryland"
"28657","5753","1500000US240010018002","Block Group 2, Census Tract 18, Allegany County, Maryland"
"5979","1500","1500000US240010018003","Block Group 3, Census Tract 18, Allegany County, Maryland"
"20237","4448","1500000US240010019001","Block Group 1, Census Tract 19, Allegany County, Maryland"
"20973","3297","1500000US240010019002","Block Group 2, Census Tract 19, Allegany County, Maryland"
"18116","5421","1500000US240010020001","Block Group 1, Census Tract 20, Allegany County, Maryland"
"30510","4958","1500000US240010020002","Block Group 2, Census Tract 20, Allegany County, Maryland"
"25560","6171","1500000US240010020003","Block Group 3, Census Tract 20, Allegany County, Maryland"
"17938","2304","1500000US240010021001","Block Group 1, Census Tract 21, Allegany County, Maryland"
"21359","2580","1500000US240010021002","Block Group 2, Census Tract 21, Allegany County, Maryland"
