"B25001_001E","B25001_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"543","96","1500000US240010001001","Block Group 1, Census Tract 1, Allegany County, Maryland"
"961","98","1500000US240010001002","Block Group 2, Census Tract 1, Allegany County, Maryland"
"560","95","1500000US240010001003","Block Group 3, Census Tract 1, Allegany County, Maryland"
"505","66","1500000US240010002001","Block Group 1, Census Tract 2, Allegany County, Maryland"
"405","66","1500000US240010002002","Block Group 2, Census Tract 2, Allegany County, Maryland"
"535","89","1500000US240010002003","Block Group 3, Census Tract 2, Allegany County, Maryland"
"747","83","1500000US240010003001","Block Group 1, Census Tract 3, Allegany County, Maryland"
"243","58","1500000US240010003002","Block Group 2, Census Tract 3, Allegany County, Maryland"
"267","58","1500000US240010003003","Block Group 3, Census Tract 3, Allegany County, Maryland"
"284","50","1500000US240010004001","Block Group 1, Census Tract 4, Allegany County, Maryland"
"836","106","1500000US240010004002","Block Group 2, Census Tract 4, Allegany County, Maryland"
"339","77","1500000US240010004003","Block Group 3, Census Tract 4, Allegany County, Maryland"
"976","100","1500000US240010005001","Block Group 1, Census Tract 5, Allegany County, Maryland"
"373","82","1500000US240010005002","Block Group 2, Census Tract 5, Allegany County, Maryland"
"1033","118","1500000US240010006001","Block Group 1, Census Tract 6, Allegany County, Maryland"
"475","105","1500000US240010006002","Block Group 2, Census Tract 6, Allegany County, Maryland"
"833","108","1500000US240010007001","Block Group 1, Census Tract 7, Allegany County, Maryland"
"915","117","1500000US240010007002","Block Group 2, Census Tract 7, Allegany County, Maryland"
"587","71","1500000US240010008001","Block Group 1, Census Tract 8, Allegany County, Maryland"
"471","72","1500000US240010008002","Block Group 2, Census Tract 8, Allegany County, Maryland"
"652","91","1500000US240010010001","Block Group 1, Census Tract 10, Allegany County, Maryland"
"759","105","1500000US240010010002","Block Group 2, Census Tract 10, Allegany County, Maryland"
"913","64","1500000US240010011001","Block Group 1, Census Tract 11, Allegany County, Maryland"
"673","90","1500000US240010012001","Block Group 1, Census Tract 12, Allegany County, Maryland"
"414","79","1500000US240010012002","Block Group 2, Census Tract 12, Allegany County, Maryland"
"329","62","1500000US240010012003","Block Group 3, Census Tract 12, Allegany County, Maryland"
"633","61","1500000US240010013001","Block Group 1, Census Tract 13, Allegany County, Maryland"
"371","54","1500000US240010013002","Block Group 2, Census Tract 13, Allegany County, Maryland"
"375","61","1500000US240010014011","Block Group 1, Census Tract 14.01, Allegany County, Maryland"
"803","85","1500000US240010014012","Block Group 2, Census Tract 14.01, Allegany County, Maryland"
"687","86","1500000US240010014013","Block Group 3, Census Tract 14.01, Allegany County, Maryland"
"724","47","1500000US240010014021","Block Group 1, Census Tract 14.02, Allegany County, Maryland"
"949","40","1500000US240010015021","Block Group 1, Census Tract 15.02, Allegany County, Maryland"
"285","43","1500000US240010015031","Block Group 1, Census Tract 15.03, Allegany County, Maryland"
"195","37","1500000US240010015032","Block Group 2, Census Tract 15.03, Allegany County, Maryland"
"331","42","1500000US240010015033","Block Group 3, Census Tract 15.03, Allegany County, Maryland"
"788","49","1500000US240010016001","Block Group 1, Census Tract 16, Allegany County, Maryland"
"212","78","1500000US240010017001","Block Group 1, Census Tract 17, Allegany County, Maryland"
"615","126","1500000US240010017002","Block Group 2, Census Tract 17, Allegany County, Maryland"
"851","147","1500000US240010017003","Block Group 3, Census Tract 17, Allegany County, Maryland"
"675","126","1500000US240010017004","Block Group 4, Census Tract 17, Allegany County, Maryland"
"865","126","1500000US240010018001","Block Group 1, Census Tract 18, Allegany County, Maryland"
"423","93","1500000US240010018002","Block Group 2, Census Tract 18, Allegany County, Maryland"
"697","119","1500000US240010018003","Block Group 3, Census Tract 18, Allegany County, Maryland"
"645","82","1500000US240010019001","Block Group 1, Census Tract 19, Allegany County, Maryland"
"554","80","1500000US240010019002","Block Group 2, Census Tract 19, Allegany County, Maryland"
"700","105","1500000US240010020001","Block Group 1, Census Tract 20, Allegany County, Maryland"
"1234","119","1500000US240010020002","Block Group 2, Census Tract 20, Allegany County, Maryland"
"516","85","1500000US240010020003","Block Group 3, Census Tract 20, Allegany County, Maryland"
"938","76","1500000US240010021001","Block Group 1, Census Tract 21, Allegany County, Maryland"
"668","78","1500000US240010021002","Block Group 2, Census Tract 21, Allegany County, Maryland"
"449","73","1500000US240010022001","Block Group 1, Census Tract 22, Allegany County, Maryland"
"756","83","1500000US240010022002","Block Group 2, Census Tract 22, Allegany County, Maryland"
"695","85","1500000US240010022003","Block Group 3, Census Tract 22, Allegany County, Maryland"
"343","49","1500000US240037011011","Block Group 1, Census Tract 7011.01, Anne Arundel County, Maryland"
"386","75","1500000US240037011012","Block Group 2, Census Tract 7011.01, Anne Arundel County, Maryland"
"314","53","1500000US240037011013","Block Group 3, Census Tract 7011.01, Anne Arundel County, Maryland"
"598","66","1500000US240037011014","Block Group 4, Census Tract 7011.01, Anne Arundel County, Maryland"
"1229","127","1500000US240037011021","Block Group 1, Census Tract 7011.02, Anne Arundel County, Maryland"
"380","77","1500000US240037011022","Block Group 2, Census Tract 7011.02, Anne Arundel County, Maryland"
"733","127","1500000US240037011023","Block Group 3, Census Tract 7011.02, Anne Arundel County, Maryland"
"862","133","1500000US240037011024","Block Group 4, Census Tract 7011.02, Anne Arundel County, Maryland"
"965","129","1500000US240037012001","Block Group 1, Census Tract 7012, Anne Arundel County, Maryland"
"714","120","1500000US240037012002","Block Group 2, Census Tract 7012, Anne Arundel County, Maryland"
"709","143","1500000US240037012003","Block Group 3, Census Tract 7012, Anne Arundel County, Maryland"
"1026","133","1500000US240037012004","Block Group 4, Census Tract 7012, Anne Arundel County, Maryland"
"662","90","1500000US240037013001","Block Group 1, Census Tract 7013, Anne Arundel County, Maryland"
"751","117","1500000US240037013002","Block Group 2, Census Tract 7013, Anne Arundel County, Maryland"
"415","95","1500000US240037013003","Block Group 3, Census Tract 7013, Anne Arundel County, Maryland"
"869","130","1500000US240037013004","Block Group 4, Census Tract 7013, Anne Arundel County, Maryland"
"473","79","1500000US240037014001","Block Group 1, Census Tract 7014, Anne Arundel County, Maryland"
"847","77","1500000US240037014002","Block Group 2, Census Tract 7014, Anne Arundel County, Maryland"
