"B19301_001E","B19301_001M","GEO_ID","NAME"
"Estimate!!Per capita income in the past 12 months (in 2014 Inflation-adjusted dollars)","Margin of Error!!Per capita income in the past 12 months (in 2014 Inflation-adjusted dollars)","id","Geographic Area Name"
"21510","3852","1500000US240010001001","Block Group 1, Census Tract 1, Allegany County, Maryland"
"20261","3158","1500000US240010001002","Block Group 2, Census Tract 1, Allegany County, Maryland"
"21893","3050","1500000US240010001003","Block Group 3, Census Tract 1, Allegany County, Maryland"
"26779","5177","1500000US240010002001","Block Group 1, Census Tract 2, Allegany County, Maryland"
"31120","3577","1500000US240010002002","Block Group 2, Census Tract 2, Allegany County, Maryland"
"12621","3424","1500000US240010002003","Block Group 3, Census Tract 2, Allegany County, Maryland"
"21707","3253","1500000US240010003001","Block Group 1, Census Tract 3, Allegany County, Maryland"
"19462","5225","1500000US240010003002","Block Group 2, Census Tract 3, Allegany County, Maryland"
"27025","5977","1500000US240010003003","Block Group 3, Census Tract 3, Allegany County, Maryland"
"33001","7880","1500000US240010004001","Block Group 1, Census Tract 4, Allegany County, Maryland"
"22011","4855","1500000US240010004002","Block Group 2, Census Tract 4, Allegany County, Maryland"
"19925","5174","1500000US240010004003","Block Group 3, Census Tract 4, Allegany County, Maryland"
"10108","2330","1500000US240010005001","Block Group 1, Census Tract 5, Allegany County, Maryland"
"21850","6539","1500000US240010005002","Block Group 2, Census Tract 5, Allegany County, Maryland"
"22548","2733","1500000US240010006001","Block Group 1, Census Tract 6, Allegany County, Maryland"
"19093","4453","1500000US240010006002","Block Group 2, Census Tract 6, Allegany County, Maryland"
"17634","2838","1500000US240010007001","Block Group 1, Census Tract 7, Allegany County, Maryland"
"12826","2127","1500000US240010007002","Block Group 2, Census Tract 7, Allegany County, Maryland"
"23132","5999","1500000US240010008001","Block Group 1, Census Tract 8, Allegany County, Maryland"
"9883","1935","1500000US240010008002","Block Group 2, Census Tract 8, Allegany County, Maryland"
"17356","2951","1500000US240010010001","Block Group 1, Census Tract 10, Allegany County, Maryland"
"16501","1848","1500000US240010010002","Block Group 2, Census Tract 10, Allegany County, Maryland"
"25916","3372","1500000US240010011001","Block Group 1, Census Tract 11, Allegany County, Maryland"
"47686","15414","1500000US240010012001","Block Group 1, Census Tract 12, Allegany County, Maryland"
"20765","3277","1500000US240010012002","Block Group 2, Census Tract 12, Allegany County, Maryland"
"30647","6368","1500000US240010012003","Block Group 3, Census Tract 12, Allegany County, Maryland"
"32594","15847","1500000US240010013001","Block Group 1, Census Tract 13, Allegany County, Maryland"
"4732","983","1500000US240010013002","Block Group 2, Census Tract 13, Allegany County, Maryland"
"48494","11378","1500000US240010014011","Block Group 1, Census Tract 14.01, Allegany County, Maryland"
"38077","9880","1500000US240010014012","Block Group 2, Census Tract 14.01, Allegany County, Maryland"
"28434","7239","1500000US240010014013","Block Group 3, Census Tract 14.01, Allegany County, Maryland"
"23093","2981","1500000US240010014021","Block Group 1, Census Tract 14.02, Allegany County, Maryland"
"24549","4261","1500000US240010015021","Block Group 1, Census Tract 15.02, Allegany County, Maryland"
"26677","5787","1500000US240010015031","Block Group 1, Census Tract 15.03, Allegany County, Maryland"
"27041","5739","1500000US240010015032","Block Group 2, Census Tract 15.03, Allegany County, Maryland"
"23451","4010","1500000US240010015033","Block Group 3, Census Tract 15.03, Allegany County, Maryland"
"28161","2714","1500000US240010016001","Block Group 1, Census Tract 16, Allegany County, Maryland"
"34112","10949","1500000US240010017001","Block Group 1, Census Tract 17, Allegany County, Maryland"
"15980","5706","1500000US240010017002","Block Group 2, Census Tract 17, Allegany County, Maryland"
"30183","4430","1500000US240010017003","Block Group 3, Census Tract 17, Allegany County, Maryland"
"15234","3305","1500000US240010017004","Block Group 4, Census Tract 17, Allegany County, Maryland"
"23407","5441","1500000US240010018001","Block Group 1, Census Tract 18, Allegany County, Maryland"
"28711","5921","1500000US240010018002","Block Group 2, Census Tract 18, Allegany County, Maryland"
"6955","1932","1500000US240010018003","Block Group 3, Census Tract 18, Allegany County, Maryland"
"22414","5006","1500000US240010019001","Block Group 1, Census Tract 19, Allegany County, Maryland"
"21117","2473","1500000US240010019002","Block Group 2, Census Tract 19, Allegany County, Maryland"
"18478","3938","1500000US240010020001","Block Group 1, Census Tract 20, Allegany County, Maryland"
"29126","4474","1500000US240010020002","Block Group 2, Census Tract 20, Allegany County, Maryland"
"22289","5723","1500000US240010020003","Block Group 3, Census Tract 20, Allegany County, Maryland"
"18999","2195","1500000US240010021001","Block Group 1, Census Tract 21, Allegany County, Maryland"
"22106","2463","1500000US240010021002","Block Group 2, Census Tract 21, Allegany County, Maryland"
"22899","3150","1500000US240010022001","Block Group 1, Census Tract 22, Allegany County, Maryland"
"21255","5269","1500000US240010022002","Block Group 2, Census Tract 22, Allegany County, Maryland"
"27234","3139","1500000US240010022003","Block Group 3, Census Tract 22, Allegany County, Maryland"
"46980","7653","1500000US240037011011","Block Group 1, Census Tract 7011.01, Anne Arundel County, Maryland"
"45762","8181","1500000US240037011012","Block Group 2, Census Tract 7011.01, Anne Arundel County, Maryland"
"39144","5787","1500000US240037011013","Block Group 3, Census Tract 7011.01, Anne Arundel County, Maryland"
"67554","12851","1500000US240037011014","Block Group 4, Census Tract 7011.01, Anne Arundel County, Maryland"
"49351","12801","1500000US240037011021","Block Group 1, Census Tract 7011.02, Anne Arundel County, Maryland"
"52120","18177","1500000US240037011022","Block Group 2, Census Tract 7011.02, Anne Arundel County, Maryland"
"31944","7052","1500000US240037011023","Block Group 3, Census Tract 7011.02, Anne Arundel County, Maryland"
"46260","9101","1500000US240037011024","Block Group 4, Census Tract 7011.02, Anne Arundel County, Maryland"
"45047","7120","1500000US240037012001","Block Group 1, Census Tract 7012, Anne Arundel County, Maryland"
"67016","26710","1500000US240037012002","Block Group 2, Census Tract 7012, Anne Arundel County, Maryland"
"42711","8484","1500000US240037012003","Block Group 3, Census Tract 7012, Anne Arundel County, Maryland"
"34986","4096","1500000US240037012004","Block Group 4, Census Tract 7012, Anne Arundel County, Maryland"
"55735","12708","1500000US240037013001","Block Group 1, Census Tract 7013, Anne Arundel County, Maryland"
"73549","22675","1500000US240037013002","Block Group 2, Census Tract 7013, Anne Arundel County, Maryland"
"40468","9211","1500000US240037013003","Block Group 3, Census Tract 7013, Anne Arundel County, Maryland"
"55320","21786","1500000US240037013004","Block Group 4, Census Tract 7013, Anne Arundel County, Maryland"
"50998","13902","1500000US240037014001","Block Group 1, Census Tract 7014, Anne Arundel County, Maryland"
