"B25077_001E","B25077_001M","GEO_ID","NAME"
"Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)","id","Geographic Area Name"
"195800","63315","1500000US240010001001","Block Group 1, Census Tract 1, Allegany County, Maryland"
"158300","9906","1500000US240010001002","Block Group 2, Census Tract 1, Allegany County, Maryland"
"99100","14890","1500000US240010001003","Block Group 3, Census Tract 1, Allegany County, Maryland"
"167400","37285","1500000US240010002001","Block Group 1, Census Tract 2, Allegany County, Maryland"
"143100","50132","1500000US240010002002","Block Group 2, Census Tract 2, Allegany County, Maryland"
"122300","32693","1500000US240010002003","Block Group 3, Census Tract 2, Allegany County, Maryland"
"98200","13065","1500000US240010003001","Block Group 1, Census Tract 3, Allegany County, Maryland"
"90600","9019","1500000US240010003002","Block Group 2, Census Tract 3, Allegany County, Maryland"
"135000","37491","1500000US240010003003","Block Group 3, Census Tract 3, Allegany County, Maryland"
"170700","39796","1500000US240010004001","Block Group 1, Census Tract 4, Allegany County, Maryland"
"101600","21489","1500000US240010004002","Block Group 2, Census Tract 4, Allegany County, Maryland"
"84000","10147","1500000US240010004003","Block Group 3, Census Tract 4, Allegany County, Maryland"
"72600","6114","1500000US240010005001","Block Group 1, Census Tract 5, Allegany County, Maryland"
"137900","80671","1500000US240010005002","Block Group 2, Census Tract 5, Allegany County, Maryland"
"118800","15333","1500000US240010006001","Block Group 1, Census Tract 6, Allegany County, Maryland"
"66000","24647","1500000US240010006002","Block Group 2, Census Tract 6, Allegany County, Maryland"
"89600","10744","1500000US240010007001","Block Group 1, Census Tract 7, Allegany County, Maryland"
"69600","6672","1500000US240010007002","Block Group 2, Census Tract 7, Allegany County, Maryland"
"72600","18540","1500000US240010008001","Block Group 1, Census Tract 8, Allegany County, Maryland"
"63700","10940","1500000US240010008002","Block Group 2, Census Tract 8, Allegany County, Maryland"
"67700","13411","1500000US240010010001","Block Group 1, Census Tract 10, Allegany County, Maryland"
"82200","21216","1500000US240010010002","Block Group 2, Census Tract 10, Allegany County, Maryland"
"106500","29586","1500000US240010011001","Block Group 1, Census Tract 11, Allegany County, Maryland"
"204300","28630","1500000US240010012001","Block Group 1, Census Tract 12, Allegany County, Maryland"
"105900","25246","1500000US240010012002","Block Group 2, Census Tract 12, Allegany County, Maryland"
"211900","22174","1500000US240010012003","Block Group 3, Census Tract 12, Allegany County, Maryland"
"115600","14657","1500000US240010013001","Block Group 1, Census Tract 13, Allegany County, Maryland"
"95000","8460","1500000US240010013002","Block Group 2, Census Tract 13, Allegany County, Maryland"
"242300","29722","1500000US240010014011","Block Group 1, Census Tract 14.01, Allegany County, Maryland"
"166500","8985","1500000US240010014012","Block Group 2, Census Tract 14.01, Allegany County, Maryland"
"152000","19065","1500000US240010014013","Block Group 3, Census Tract 14.01, Allegany County, Maryland"
"120800","15558","1500000US240010014021","Block Group 1, Census Tract 14.02, Allegany County, Maryland"
"120300","19494","1500000US240010015021","Block Group 1, Census Tract 15.02, Allegany County, Maryland"
"110800","19247","1500000US240010015031","Block Group 1, Census Tract 15.03, Allegany County, Maryland"
"82100","12331","1500000US240010015032","Block Group 2, Census Tract 15.03, Allegany County, Maryland"
"109600","11534","1500000US240010015033","Block Group 3, Census Tract 15.03, Allegany County, Maryland"
"160300","6379","1500000US240010016001","Block Group 1, Census Tract 16, Allegany County, Maryland"
"109400","65806","1500000US240010017001","Block Group 1, Census Tract 17, Allegany County, Maryland"
"127100","63150","1500000US240010017002","Block Group 2, Census Tract 17, Allegany County, Maryland"
"171900","17518","1500000US240010017003","Block Group 3, Census Tract 17, Allegany County, Maryland"
"152100","68984","1500000US240010017004","Block Group 4, Census Tract 17, Allegany County, Maryland"
"122900","26978","1500000US240010018001","Block Group 1, Census Tract 18, Allegany County, Maryland"
"168200","36967","1500000US240010018002","Block Group 2, Census Tract 18, Allegany County, Maryland"
"124300","23721","1500000US240010018003","Block Group 3, Census Tract 18, Allegany County, Maryland"
"117200","32236","1500000US240010019001","Block Group 1, Census Tract 19, Allegany County, Maryland"
"95700","7558","1500000US240010019002","Block Group 2, Census Tract 19, Allegany County, Maryland"
"148300","21039","1500000US240010020001","Block Group 1, Census Tract 20, Allegany County, Maryland"
"149400","13148","1500000US240010020002","Block Group 2, Census Tract 20, Allegany County, Maryland"
"159300","25667","1500000US240010020003","Block Group 3, Census Tract 20, Allegany County, Maryland"
"76400","12994","1500000US240010021001","Block Group 1, Census Tract 21, Allegany County, Maryland"
"90900","25162","1500000US240010021002","Block Group 2, Census Tract 21, Allegany County, Maryland"
"100700","19516","1500000US240010022001","Block Group 1, Census Tract 22, Allegany County, Maryland"
"70800","14100","1500000US240010022002","Block Group 2, Census Tract 22, Allegany County, Maryland"
"102200","11414","1500000US240010022003","Block Group 3, Census Tract 22, Allegany County, Maryland"
"458700","67014","1500000US240037011011","Block Group 1, Census Tract 7011.01, Anne Arundel County, Maryland"
"446100","31847","1500000US240037011012","Block Group 2, Census Tract 7011.01, Anne Arundel County, Maryland"
"372400","36521","1500000US240037011013","Block Group 3, Census Tract 7011.01, Anne Arundel County, Maryland"
"594700","32998","1500000US240037011014","Block Group 4, Census Tract 7011.01, Anne Arundel County, Maryland"
"366100","19485","1500000US240037011021","Block Group 1, Census Tract 7011.02, Anne Arundel County, Maryland"
"614600","446271","1500000US240037011022","Block Group 2, Census Tract 7011.02, Anne Arundel County, Maryland"
"301200","36345","1500000US240037011023","Block Group 3, Census Tract 7011.02, Anne Arundel County, Maryland"
"284500","23181","1500000US240037011024","Block Group 4, Census Tract 7011.02, Anne Arundel County, Maryland"
"474100","50206","1500000US240037012001","Block Group 1, Census Tract 7012, Anne Arundel County, Maryland"
"477300","94433","1500000US240037012002","Block Group 2, Census Tract 7012, Anne Arundel County, Maryland"
"392500","54082","1500000US240037012003","Block Group 3, Census Tract 7012, Anne Arundel County, Maryland"
"397100","67970","1500000US240037012004","Block Group 4, Census Tract 7012, Anne Arundel County, Maryland"
"477000","51734","1500000US240037013001","Block Group 1, Census Tract 7013, Anne Arundel County, Maryland"
"600600","69007","1500000US240037013002","Block Group 2, Census Tract 7013, Anne Arundel County, Maryland"
"584900","75744","1500000US240037013003","Block Group 3, Census Tract 7013, Anne Arundel County, Maryland"
"438500","148276","1500000US240037013004","Block Group 4, Census Tract 7013, Anne Arundel County, Maryland"
"604700","78421","1500000US240037014001","Block Group 1, Census Tract 7014, Anne Arundel County, Maryland"
"719800","53152","1500000US240037014002","Block Group 2, Census Tract 7014, Anne Arundel County, Maryland"
"378300","28444","1500000US240037021001","Block Group 1, Census Tract 7021, Anne Arundel County, Maryland"
"458500","190310","1500000US240037021002","Block Group 2, Census Tract 7021, Anne Arundel County, Maryland"
"524700","256475","1500000US240037021003","Block Group 3, Census Tract 7021, Anne Arundel County, Maryland"
"420200","43487","1500000US240037021004","Block Group 4, Census Tract 7021, Anne Arundel County, Maryland"
"285100","34112","1500000US240037021005","Block Group 5, Census Tract 7021, Anne Arundel County, Maryland"
"523100","36509","1500000US240037022041","Block Group 1, Census Tract 7022.04, Anne Arundel County, Maryland"
"364500","116813","1500000US240037022042","Block Group 2, Census Tract 7022.04, Anne Arundel County, Maryland"
"422100","24078","1500000US240037022051","Block Group 1, Census Tract 7022.05, Anne Arundel County, Maryland"
"274100","11881","1500000US240037022052","Block Group 2, Census Tract 7022.05, Anne Arundel County, Maryland"
"480000","33786","1500000US240037022053","Block Group 3, Census Tract 7022.05, Anne Arundel County, Maryland"
"315600","42075","1500000US240037022061","Block Group 1, Census Tract 7022.06, Anne Arundel County, Maryland"
"197300","16747","1500000US240037022062","Block Group 2, Census Tract 7022.06, Anne Arundel County, Maryland"
"356300","70889","1500000US240037022063","Block Group 3, Census Tract 7022.06, Anne Arundel County, Maryland"
"253900","20533","1500000US240037022081","Block Group 1, Census Tract 7022.08, Anne Arundel County, Maryland"
"405900","142435","1500000US240037022082","Block Group 2, Census Tract 7022.08, Anne Arundel County, Maryland"
"594500","17193","1500000US240037022091","Block Group 1, Census Tract 7022.09, Anne Arundel County, Maryland"
"507600","61754","1500000US240037022092","Block Group 2, Census Tract 7022.09, Anne Arundel County, Maryland"
"359000","11964","1500000US240037022093","Block Group 3, Census Tract 7022.09, Anne Arundel County, Maryland"
"541700","72660","1500000US240037023001","Block Group 1, Census Tract 7023, Anne Arundel County, Maryland"
"735400","53404","1500000US240037023002","Block Group 2, Census Tract 7023, Anne Arundel County, Maryland"
"611700","26530","1500000US240037023003","Block Group 3, Census Tract 7023, Anne Arundel County, Maryland"
"400400","38377","1500000US240037023004","Block Group 4, Census Tract 7023, Anne Arundel County, Maryland"
"380200","31558","1500000US240037024021","Block Group 1, Census Tract 7024.02, Anne Arundel County, Maryland"
"555300","42437","1500000US240037024022","Block Group 2, Census Tract 7024.02, Anne Arundel County, Maryland"
"469700","35228","1500000US240037024023","Block Group 3, Census Tract 7024.02, Anne Arundel County, Maryland"
"605300","90775","1500000US240037025001","Block Group 1, Census Tract 7025, Anne Arundel County, Maryland"
"-","**","1500000US240037025002","Block Group 2, Census Tract 7025, Anne Arundel County, Maryland"
"236700","15225","1500000US240037025003","Block Group 3, Census Tract 7025, Anne Arundel County, Maryland"
"622500","158402","1500000US240037025004","Block Group 4, Census Tract 7025, Anne Arundel County, Maryland"
"371500","80714","1500000US240037026011","Block Group 1, Census Tract 7026.01, Anne Arundel County, Maryland"
"369700","11716","1500000US240037026012","Block Group 2, Census Tract 7026.01, Anne Arundel County, Maryland"
"361700","139941","1500000US240037026013","Block Group 3, Census Tract 7026.01, Anne Arundel County, Maryland"
"382200","99853","1500000US240037026014","Block Group 4, Census Tract 7026.01, Anne Arundel County, Maryland"
"348300","202118","1500000US240037026015","Block Group 5, Census Tract 7026.01, Anne Arundel County, Maryland"
"680500","72585","1500000US240037026021","Block Group 1, Census Tract 7026.02, Anne Arundel County, Maryland"
"545900","136442","1500000US240037026022","Block Group 2, Census Tract 7026.02, Anne Arundel County, Maryland"
"484000","66166","1500000US240037026023","Block Group 3, Census Tract 7026.02, Anne Arundel County, Maryland"
"259500","19370","1500000US240037027011","Block Group 1, Census Tract 7027.01, Anne Arundel County, Maryland"
"494100","87577","1500000US240037027012","Block Group 2, Census Tract 7027.01, Anne Arundel County, Maryland"
"248300","23159","1500000US240037027013","Block Group 3, Census Tract 7027.01, Anne Arundel County, Maryland"
"805600","74095","1500000US240037027021","Block Group 1, Census Tract 7027.02, Anne Arundel County, Maryland"
"647600","33366","1500000US240037027022","Block Group 2, Census Tract 7027.02, Anne Arundel County, Maryland"
"710300","105159","1500000US240037061011","Block Group 1, Census Tract 7061.01, Anne Arundel County, Maryland"
"629000","84412","1500000US240037061012","Block Group 2, Census Tract 7061.01, Anne Arundel County, Maryland"
"231000","219788","1500000US240037061013","Block Group 3, Census Tract 7061.01, Anne Arundel County, Maryland"
"330800","83232","1500000US240037063011","Block Group 1, Census Tract 7063.01, Anne Arundel County, Maryland"
"183900","16319","1500000US240037063012","Block Group 2, Census Tract 7063.01, Anne Arundel County, Maryland"
"513300","143436","1500000US240037063013","Block Group 3, Census Tract 7063.01, Anne Arundel County, Maryland"
"450000","105926","1500000US240037063021","Block Group 1, Census Tract 7063.02, Anne Arundel County, Maryland"
"636700","257877","1500000US240037063022","Block Group 2, Census Tract 7063.02, Anne Arundel County, Maryland"
"780500","109054","1500000US240037063023","Block Group 3, Census Tract 7063.02, Anne Arundel County, Maryland"
"258400","46363","1500000US240037064011","Block Group 1, Census Tract 7064.01, Anne Arundel County, Maryland"
"247700","29023","1500000US240037064012","Block Group 2, Census Tract 7064.01, Anne Arundel County, Maryland"
"281700","19074","1500000US240037064013","Block Group 3, Census Tract 7064.01, Anne Arundel County, Maryland"
"645700","65089","1500000US240037064021","Block Group 1, Census Tract 7064.02, Anne Arundel County, Maryland"
"283200","28264","1500000US240037064022","Block Group 2, Census Tract 7064.02, Anne Arundel County, Maryland"
"312200","115221","1500000US240037065001","Block Group 1, Census Tract 7065, Anne Arundel County, Maryland"
"471100","122454","1500000US240037065002","Block Group 2, Census Tract 7065, Anne Arundel County, Maryland"
"366200","63050","1500000US240037065003","Block Group 3, Census Tract 7065, Anne Arundel County, Maryland"
"557200","105993","1500000US240037065004","Block Group 4, Census Tract 7065, Anne Arundel County, Maryland"
"798300","175783","1500000US240037066001","Block Group 1, Census Tract 7066, Anne Arundel County, Maryland"
"430400","31007","1500000US240037066002","Block Group 2, Census Tract 7066, Anne Arundel County, Maryland"
"385100","76802","1500000US240037066003","Block Group 3, Census Tract 7066, Anne Arundel County, Maryland"
"448100","17300","1500000US240037066004","Block Group 4, Census Tract 7066, Anne Arundel County, Maryland"
"-","**","1500000US240037066005","Block Group 5, Census Tract 7066, Anne Arundel County, Maryland"
"-","**","1500000US240037067001","Block Group 1, Census Tract 7067, Anne Arundel County, Maryland"
"450900","78134","1500000US240037070011","Block Group 1, Census Tract 7070.01, Anne Arundel County, Maryland"
"282700","38577","1500000US240037070012","Block Group 2, Census Tract 7070.01, Anne Arundel County, Maryland"
"291700","24209","1500000US240037070013","Block Group 3, Census Tract 7070.01, Anne Arundel County, Maryland"
"356800","32824","1500000US240037070021","Block Group 1, Census Tract 7070.02, Anne Arundel County, Maryland"
"416000","72939","1500000US240037070022","Block Group 2, Census Tract 7070.02, Anne Arundel County, Maryland"
"299000","22396","1500000US240037070023","Block Group 3, Census Tract 7070.02, Anne Arundel County, Maryland"
"411700","60366","1500000US240037080011","Block Group 1, Census Tract 7080.01, Anne Arundel County, Maryland"
"471400","28231","1500000US240037080012","Block Group 2, Census Tract 7080.01, Anne Arundel County, Maryland"
"-","**","1500000US240037080041","Block Group 1, Census Tract 7080.04, Anne Arundel County, Maryland"
"313300","207933","1500000US240037080042","Block Group 2, Census Tract 7080.04, Anne Arundel County, Maryland"
"41800","9916","1500000US240037080043","Block Group 3, Census Tract 7080.04, Anne Arundel County, Maryland"
"344700","34503","1500000US240037301001","Block Group 1, Census Tract 7301, Anne Arundel County, Maryland"
"250600","18639","1500000US240037301002","Block Group 2, Census Tract 7301, Anne Arundel County, Maryland"
"286200","21692","1500000US240037301003","Block Group 3, Census Tract 7301, Anne Arundel County, Maryland"
"263100","33910","1500000US240037302031","Block Group 1, Census Tract 7302.03, Anne Arundel County, Maryland"
"144400","16649","1500000US240037302032","Block Group 2, Census Tract 7302.03, Anne Arundel County, Maryland"
"264700","35242","1500000US240037302033","Block Group 3, Census Tract 7302.03, Anne Arundel County, Maryland"
"2,000,000+","***","1500000US240037302034","Block Group 4, Census Tract 7302.03, Anne Arundel County, Maryland"
