"B25001_001E","B25001_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"603","96","1500000US240010001001","Block Group 1, Census Tract 1, Allegany County, Maryland"
"996","91","1500000US240010001002","Block Group 2, Census Tract 1, Allegany County, Maryland"
"590","91","1500000US240010001003","Block Group 3, Census Tract 1, Allegany County, Maryland"
"488","96","1500000US240010002001","Block Group 1, Census Tract 2, Allegany County, Maryland"
"532","74","1500000US240010002002","Block Group 2, Census Tract 2, Allegany County, Maryland"
"383","56","1500000US240010002003","Block Group 3, Census Tract 2, Allegany County, Maryland"
"602","78","1500000US240010003001","Block Group 1, Census Tract 3, Allegany County, Maryland"
"249","65","1500000US240010003002","Block Group 2, Census Tract 3, Allegany County, Maryland"
"385","78","1500000US240010003003","Block Group 3, Census Tract 3, Allegany County, Maryland"
"286","62","1500000US240010004001","Block Group 1, Census Tract 4, Allegany County, Maryland"
"747","100","1500000US240010004002","Block Group 2, Census Tract 4, Allegany County, Maryland"
"460","115","1500000US240010004003","Block Group 3, Census Tract 4, Allegany County, Maryland"
"863","120","1500000US240010005001","Block Group 1, Census Tract 5, Allegany County, Maryland"
"231","74","1500000US240010005002","Block Group 2, Census Tract 5, Allegany County, Maryland"
"891","114","1500000US240010006001","Block Group 1, Census Tract 6, Allegany County, Maryland"
"611","115","1500000US240010006002","Block Group 2, Census Tract 6, Allegany County, Maryland"
"803","84","1500000US240010007001","Block Group 1, Census Tract 7, Allegany County, Maryland"
"918","100","1500000US240010007002","Block Group 2, Census Tract 7, Allegany County, Maryland"
"476","68","1500000US240010008001","Block Group 1, Census Tract 8, Allegany County, Maryland"
"569","70","1500000US240010008002","Block Group 2, Census Tract 8, Allegany County, Maryland"
"757","101","1500000US240010010001","Block Group 1, Census Tract 10, Allegany County, Maryland"
"676","99","1500000US240010010002","Block Group 2, Census Tract 10, Allegany County, Maryland"
"887","65","1500000US240010011001","Block Group 1, Census Tract 11, Allegany County, Maryland"
"728","98","1500000US240010012001","Block Group 1, Census Tract 12, Allegany County, Maryland"
"353","71","1500000US240010012002","Block Group 2, Census Tract 12, Allegany County, Maryland"
"298","63","1500000US240010012003","Block Group 3, Census Tract 12, Allegany County, Maryland"
"648","50","1500000US240010013001","Block Group 1, Census Tract 13, Allegany County, Maryland"
"351","43","1500000US240010013002","Block Group 2, Census Tract 13, Allegany County, Maryland"
"393","71","1500000US240010014011","Block Group 1, Census Tract 14.01, Allegany County, Maryland"
"917","117","1500000US240010014012","Block Group 2, Census Tract 14.01, Allegany County, Maryland"
"549","99","1500000US240010014013","Block Group 3, Census Tract 14.01, Allegany County, Maryland"
"751","42","1500000US240010014021","Block Group 1, Census Tract 14.02, Allegany County, Maryland"
"941","50","1500000US240010015021","Block Group 1, Census Tract 15.02, Allegany County, Maryland"
"237","44","1500000US240010015031","Block Group 1, Census Tract 15.03, Allegany County, Maryland"
"285","63","1500000US240010015032","Block Group 2, Census Tract 15.03, Allegany County, Maryland"
"314","52","1500000US240010015033","Block Group 3, Census Tract 15.03, Allegany County, Maryland"
"776","63","1500000US240010016001","Block Group 1, Census Tract 16, Allegany County, Maryland"
"148","61","1500000US240010017001","Block Group 1, Census Tract 17, Allegany County, Maryland"
"634","142","1500000US240010017002","Block Group 2, Census Tract 17, Allegany County, Maryland"
"813","134","1500000US240010017003","Block Group 3, Census Tract 17, Allegany County, Maryland"
"827","165","1500000US240010017004","Block Group 4, Census Tract 17, Allegany County, Maryland"
"931","139","1500000US240010018001","Block Group 1, Census Tract 18, Allegany County, Maryland"
"414","101","1500000US240010018002","Block Group 2, Census Tract 18, Allegany County, Maryland"
"538","135","1500000US240010018003","Block Group 3, Census Tract 18, Allegany County, Maryland"
"619","76","1500000US240010019001","Block Group 1, Census Tract 19, Allegany County, Maryland"
"536","69","1500000US240010019002","Block Group 2, Census Tract 19, Allegany County, Maryland"
"748","145","1500000US240010020001","Block Group 1, Census Tract 20, Allegany County, Maryland"
"1205","145","1500000US240010020002","Block Group 2, Census Tract 20, Allegany County, Maryland"
"537","121","1500000US240010020003","Block Group 3, Census Tract 20, Allegany County, Maryland"
"953","86","1500000US240010021001","Block Group 1, Census Tract 21, Allegany County, Maryland"
"597","75","1500000US240010021002","Block Group 2, Census Tract 21, Allegany County, Maryland"
"490","84","1500000US240010022001","Block Group 1, Census Tract 22, Allegany County, Maryland"
"695","87","1500000US240010022002","Block Group 2, Census Tract 22, Allegany County, Maryland"
"733","80","1500000US240010022003","Block Group 3, Census Tract 22, Allegany County, Maryland"
"276","50","1500000US240037011011","Block Group 1, Census Tract 7011.01, Anne Arundel County, Maryland"
"435","60","1500000US240037011012","Block Group 2, Census Tract 7011.01, Anne Arundel County, Maryland"
"354","63","1500000US240037011013","Block Group 3, Census Tract 7011.01, Anne Arundel County, Maryland"
"561","62","1500000US240037011014","Block Group 4, Census Tract 7011.01, Anne Arundel County, Maryland"
"1200","122","1500000US240037011021","Block Group 1, Census Tract 7011.02, Anne Arundel County, Maryland"
"329","68","1500000US240037011022","Block Group 2, Census Tract 7011.02, Anne Arundel County, Maryland"
"819","125","1500000US240037011023","Block Group 3, Census Tract 7011.02, Anne Arundel County, Maryland"
"891","126","1500000US240037011024","Block Group 4, Census Tract 7011.02, Anne Arundel County, Maryland"
"1018","128","1500000US240037012001","Block Group 1, Census Tract 7012, Anne Arundel County, Maryland"
"670","125","1500000US240037012002","Block Group 2, Census Tract 7012, Anne Arundel County, Maryland"
"853","144","1500000US240037012003","Block Group 3, Census Tract 7012, Anne Arundel County, Maryland"
"894","133","1500000US240037012004","Block Group 4, Census Tract 7012, Anne Arundel County, Maryland"
"599","104","1500000US240037013001","Block Group 1, Census Tract 7013, Anne Arundel County, Maryland"
"746","106","1500000US240037013002","Block Group 2, Census Tract 7013, Anne Arundel County, Maryland"
"457","116","1500000US240037013003","Block Group 3, Census Tract 7013, Anne Arundel County, Maryland"
"1054","146","1500000US240037013004","Block Group 4, Census Tract 7013, Anne Arundel County, Maryland"
"453","84","1500000US240037014001","Block Group 1, Census Tract 7014, Anne Arundel County, Maryland"
"892","78","1500000US240037014002","Block Group 2, Census Tract 7014, Anne Arundel County, Maryland"
"1052","132","1500000US240037021001","Block Group 1, Census Tract 7021, Anne Arundel County, Maryland"
"364","81","1500000US240037021002","Block Group 2, Census Tract 7021, Anne Arundel County, Maryland"
"674","121","1500000US240037021003","Block Group 3, Census Tract 7021, Anne Arundel County, Maryland"
"455","93","1500000US240037021004","Block Group 4, Census Tract 7021, Anne Arundel County, Maryland"
"335","94","1500000US240037021005","Block Group 5, Census Tract 7021, Anne Arundel County, Maryland"
"755","64","1500000US240037022041","Block Group 1, Census Tract 7022.04, Anne Arundel County, Maryland"
"790","58","1500000US240037022042","Block Group 2, Census Tract 7022.04, Anne Arundel County, Maryland"
"803","119","1500000US240037022051","Block Group 1, Census Tract 7022.05, Anne Arundel County, Maryland"
"1036","127","1500000US240037022052","Block Group 2, Census Tract 7022.05, Anne Arundel County, Maryland"
"543","107","1500000US240037022053","Block Group 3, Census Tract 7022.05, Anne Arundel County, Maryland"
"937","148","1500000US240037022061","Block Group 1, Census Tract 7022.06, Anne Arundel County, Maryland"
"865","138","1500000US240037022062","Block Group 2, Census Tract 7022.06, Anne Arundel County, Maryland"
"647","135","1500000US240037022063","Block Group 3, Census Tract 7022.06, Anne Arundel County, Maryland"
"2104","155","1500000US240037022081","Block Group 1, Census Tract 7022.08, Anne Arundel County, Maryland"
"742","135","1500000US240037022082","Block Group 2, Census Tract 7022.08, Anne Arundel County, Maryland"
"398","58","1500000US240037022091","Block Group 1, Census Tract 7022.09, Anne Arundel County, Maryland"
"477","72","1500000US240037022092","Block Group 2, Census Tract 7022.09, Anne Arundel County, Maryland"
"601","71","1500000US240037022093","Block Group 3, Census Tract 7022.09, Anne Arundel County, Maryland"
"287","87","1500000US240037023001","Block Group 1, Census Tract 7023, Anne Arundel County, Maryland"
"610","69","1500000US240037023002","Block Group 2, Census Tract 7023, Anne Arundel County, Maryland"
"525","64","1500000US240037023003","Block Group 3, Census Tract 7023, Anne Arundel County, Maryland"
"637","96","1500000US240037023004","Block Group 4, Census Tract 7023, Anne Arundel County, Maryland"
"1058","154","1500000US240037024021","Block Group 1, Census Tract 7024.02, Anne Arundel County, Maryland"
