"B19301_001E","B19301_001M","GEO_ID","NAME"
"Estimate!!Per capita income in the past 12 months (in 2017 inflation-adjusted dollars)","Margin of Error!!Per capita income in the past 12 months (in 2017 inflation-adjusted dollars)","id","Geographic Area Name"
"23056","4692","1500000US240010001001","Block Group 1, Census Tract 1, Allegany County, Maryland"
"23684","4911","1500000US240010001002","Block Group 2, Census Tract 1, Allegany County, Maryland"
"25965","4360","1500000US240010001003","Block Group 3, Census Tract 1, Allegany County, Maryland"
"34310","13821","1500000US240010002001","Block Group 1, Census Tract 2, Allegany County, Maryland"
"27540","4438","1500000US240010002002","Block Group 2, Census Tract 2, Allegany County, Maryland"
"11582","2323","1500000US240010002003","Block Group 3, Census Tract 2, Allegany County, Maryland"
"24711","5105","1500000US240010003001","Block Group 1, Census Tract 3, Allegany County, Maryland"
"25029","7516","1500000US240010003002","Block Group 2, Census Tract 3, Allegany County, Maryland"
"22180","6177","1500000US240010003003","Block Group 3, Census Tract 3, Allegany County, Maryland"
"37998","9087","1500000US240010004001","Block Group 1, Census Tract 4, Allegany County, Maryland"
"26084","3776","1500000US240010004002","Block Group 2, Census Tract 4, Allegany County, Maryland"
"19754","5877","1500000US240010004003","Block Group 3, Census Tract 4, Allegany County, Maryland"
"14830","2195","1500000US240010005001","Block Group 1, Census Tract 5, Allegany County, Maryland"
"22088","5758","1500000US240010005002","Block Group 2, Census Tract 5, Allegany County, Maryland"
"20551","2999","1500000US240010006001","Block Group 1, Census Tract 6, Allegany County, Maryland"
"18948","3927","1500000US240010006002","Block Group 2, Census Tract 6, Allegany County, Maryland"
"18603","3152","1500000US240010007001","Block Group 1, Census Tract 7, Allegany County, Maryland"
"11967","2356","1500000US240010007002","Block Group 2, Census Tract 7, Allegany County, Maryland"
"19683","4194","1500000US240010008001","Block Group 1, Census Tract 8, Allegany County, Maryland"
"10952","2358","1500000US240010008002","Block Group 2, Census Tract 8, Allegany County, Maryland"
"18905","3707","1500000US240010010001","Block Group 1, Census Tract 10, Allegany County, Maryland"
"15464","2879","1500000US240010010002","Block Group 2, Census Tract 10, Allegany County, Maryland"
"28962","5868","1500000US240010011001","Block Group 1, Census Tract 11, Allegany County, Maryland"
"37308","7844","1500000US240010012001","Block Group 1, Census Tract 12, Allegany County, Maryland"
"24129","6305","1500000US240010012002","Block Group 2, Census Tract 12, Allegany County, Maryland"
"40608","10857","1500000US240010012003","Block Group 3, Census Tract 12, Allegany County, Maryland"
"27465","3522","1500000US240010013001","Block Group 1, Census Tract 13, Allegany County, Maryland"
"5452","695","1500000US240010013002","Block Group 2, Census Tract 13, Allegany County, Maryland"
"47564","10741","1500000US240010014011","Block Group 1, Census Tract 14.01, Allegany County, Maryland"
"44335","9812","1500000US240010014012","Block Group 2, Census Tract 14.01, Allegany County, Maryland"
"37339","10738","1500000US240010014013","Block Group 3, Census Tract 14.01, Allegany County, Maryland"
"26824","3681","1500000US240010014021","Block Group 1, Census Tract 14.02, Allegany County, Maryland"
"23734","3302","1500000US240010015021","Block Group 1, Census Tract 15.02, Allegany County, Maryland"
"23140","3800","1500000US240010015031","Block Group 1, Census Tract 15.03, Allegany County, Maryland"
"20847","2870","1500000US240010015032","Block Group 2, Census Tract 15.03, Allegany County, Maryland"
"23337","3614","1500000US240010015033","Block Group 3, Census Tract 15.03, Allegany County, Maryland"
"29597","2896","1500000US240010016001","Block Group 1, Census Tract 16, Allegany County, Maryland"
"35019","9171","1500000US240010017001","Block Group 1, Census Tract 17, Allegany County, Maryland"
"20834","6888","1500000US240010017002","Block Group 2, Census Tract 17, Allegany County, Maryland"
"30155","4324","1500000US240010017003","Block Group 3, Census Tract 17, Allegany County, Maryland"
