"GEO_ID","NAME","B19301_001E","B19301_001EA","B19301_001M","B19301_001MA",
"1500000US240054204014","Block Group 4, Census Tract 4204.01, Baltimore County, Maryland","26044","null","8872","null",
"1500000US240054204021","Block Group 1, Census Tract 4204.02, Baltimore County, Maryland","29335","null","4486","null",
"1500000US240054204022","Block Group 2, Census Tract 4204.02, Baltimore County, Maryland","27206","null","5057","null",
"1500000US240054205001","Block Group 1, Census Tract 4205, Baltimore County, Maryland","31791","null","6430","null",
"1500000US240054205002","Block Group 2, Census Tract 4205, Baltimore County, Maryland","24873","null","6355","null",
"1500000US240054206001","Block Group 1, Census Tract 4206, Baltimore County, Maryland","16760","null","2877","null",
"1500000US240054206002","Block Group 2, Census Tract 4206, Baltimore County, Maryland","26826","null","4686","null",
"1500000US240054206003","Block Group 3, Census Tract 4206, Baltimore County, Maryland","25290","null","4749","null",
"1500000US240054207011","Block Group 1, Census Tract 4207.01, Baltimore County, Maryland","25211","null","5857","null",
"1500000US240054207021","Block Group 1, Census Tract 4207.02, Baltimore County, Maryland","21662","null","2366","null",
"1500000US240054208001","Block Group 1, Census Tract 4208, Baltimore County, Maryland","18423","null","5759","null",
"1500000US240054208002","Block Group 2, Census Tract 4208, Baltimore County, Maryland","36336","null","5240","null",
"1500000US240054208003","Block Group 3, Census Tract 4208, Baltimore County, Maryland","22777","null","3385","null",
"1500000US240054209001","Block Group 1, Census Tract 4209, Baltimore County, Maryland","27050","null","5145","null",
"1500000US240054209002","Block Group 2, Census Tract 4209, Baltimore County, Maryland","20794","null","4355","null",
"1500000US240054209003","Block Group 3, Census Tract 4209, Baltimore County, Maryland","22131","null","6233","null",
"1500000US240054210001","Block Group 1, Census Tract 4210, Baltimore County, Maryland","19805","null","2036","null",
"1500000US240054211011","Block Group 1, Census Tract 4211.01, Baltimore County, Maryland","22082","null","4186","null",
"1500000US240054211012","Block Group 2, Census Tract 4211.01, Baltimore County, Maryland","25361","null","4532","null",
"1500000US240054211021","Block Group 1, Census Tract 4211.02, Baltimore County, Maryland","23765","null","3215","null",
"1500000US240054211022","Block Group 2, Census Tract 4211.02, Baltimore County, Maryland","29686","null","5131","null",
"1500000US240054212001","Block Group 1, Census Tract 4212, Baltimore County, Maryland","20611","null","2672","null",
"1500000US240054212002","Block Group 2, Census Tract 4212, Baltimore County, Maryland","29162","null","4713","null",
"1500000US240054213001","Block Group 1, Census Tract 4213, Baltimore County, Maryland","18087","null","4446","null",
"1500000US240054213002","Block Group 2, Census Tract 4213, Baltimore County, Maryland","24124","null","12771","null",
"1500000US240054213003","Block Group 3, Census Tract 4213, Baltimore County, Maryland","18514","null","3907","null",
"1500000US240054301011","Block Group 1, Census Tract 4301.01, Baltimore County, Maryland","14317","null","2567","null",
"1500000US240054301012","Block Group 2, Census Tract 4301.01, Baltimore County, Maryland","20323","null","4284","null",
"1500000US240054301041","Block Group 1, Census Tract 4301.04, Baltimore County, Maryland","29832","null","4227","null",
"1500000US240054301042","Block Group 2, Census Tract 4301.04, Baltimore County, Maryland","28334","null","5937","null",
"1500000US240054302001","Block Group 1, Census Tract 4302, Baltimore County, Maryland","23654","null","10941","null",
"1500000US240054302002","Block Group 2, Census Tract 4302, Baltimore County, Maryland","23363","null","3576","null",
"1500000US240054302003","Block Group 3, Census Tract 4302, Baltimore County, Maryland","22709","null","6099","null",
"1500000US240054303001","Block Group 1, Census Tract 4303, Baltimore County, Maryland","19000","null","4055","null",
"1500000US240054303002","Block Group 2, Census Tract 4303, Baltimore County, Maryland","15053","null","3202","null",
"1500000US240054303003","Block Group 3, Census Tract 4303, Baltimore County, Maryland","23229","null","5508","null",
"1500000US240054303004","Block Group 4, Census Tract 4303, Baltimore County, Maryland","9740","null","2642","null",
"1500000US240054304001","Block Group 1, Census Tract 4304, Baltimore County, Maryland","30773","null","6969","null",
"1500000US240054304002","Block Group 2, Census Tract 4304, Baltimore County, Maryland","28002","null","4665","null",
"1500000US240054304003","Block Group 3, Census Tract 4304, Baltimore County, Maryland","37250","null","8727","null",
"1500000US240054306001","Block Group 1, Census Tract 4306, Baltimore County, Maryland","38693","null","3590","null",
"1500000US240054306002","Block Group 2, Census Tract 4306, Baltimore County, Maryland","64104","null","15735","null",
"1500000US240054307001","Block Group 1, Census Tract 4307, Baltimore County, Maryland","33854","null","6605","null",
"1500000US240054307002","Block Group 2, Census Tract 4307, Baltimore County, Maryland","36515","null","4550","null",
"1500000US240054307003","Block Group 3, Census Tract 4307, Baltimore County, Maryland","40680","null","12525","null",
"1500000US240054308001","Block Group 1, Census Tract 4308, Baltimore County, Maryland","33797","null","5444","null",
"1500000US240054308002","Block Group 2, Census Tract 4308, Baltimore County, Maryland","30359","null","5865","null",
"1500000US240054308003","Block Group 3, Census Tract 4308, Baltimore County, Maryland","35772","null","6798","null",
"1500000US240054309001","Block Group 1, Census Tract 4309, Baltimore County, Maryland","21878","null","5342","null",
"1500000US240054309002","Block Group 2, Census Tract 4309, Baltimore County, Maryland","16510","null","8614","null",
"1500000US240054309003","Block Group 3, Census Tract 4309, Baltimore County, Maryland","27940","null","7614","null",
"1500000US240054401001","Block Group 1, Census Tract 4401, Baltimore County, Maryland","25607","null","4533","null",
"1500000US240054401002","Block Group 2, Census Tract 4401, Baltimore County, Maryland","34858","null","5435","null",
"1500000US240054401003","Block Group 3, Census Tract 4401, Baltimore County, Maryland","38319","null","8277","null",
"1500000US240054401004","Block Group 4, Census Tract 4401, Baltimore County, Maryland","35320","null","8517","null",
"1500000US240054402001","Block Group 1, Census Tract 4402, Baltimore County, Maryland","30637","null","5740","null",
"1500000US240054402002","Block Group 2, Census Tract 4402, Baltimore County, Maryland","34409","null","4129","null",
"1500000US240054403001","Block Group 1, Census Tract 4403, Baltimore County, Maryland","31529","null","2826","null",
"1500000US240054404001","Block Group 1, Census Tract 4404, Baltimore County, Maryland","42102","null","6552","null",
"1500000US240054404002","Block Group 2, Census Tract 4404, Baltimore County, Maryland","38698","null","15886","null",
"1500000US240054404003","Block Group 3, Census Tract 4404, Baltimore County, Maryland","36957","null","5963","null",
"1500000US240054404004","Block Group 4, Census Tract 4404, Baltimore County, Maryland","21977","null","4538","null",
"1500000US240054405001","Block Group 1, Census Tract 4405, Baltimore County, Maryland","36604","null","3631","null",
"1500000US240054405002","Block Group 2, Census Tract 4405, Baltimore County, Maryland","27629","null","5872","null",
"1500000US240054406001","Block Group 1, Census Tract 4406, Baltimore County, Maryland","40568","null","3624","null",
"1500000US240054407011","Block Group 1, Census Tract 4407.01, Baltimore County, Maryland","23615","null","5600","null",
"1500000US240054407012","Block Group 2, Census Tract 4407.01, Baltimore County, Maryland","26648","null","5387","null",
"1500000US240054407013","Block Group 3, Census Tract 4407.01, Baltimore County, Maryland","32376","null","6832","null",
"1500000US240054407021","Block Group 1, Census Tract 4407.02, Baltimore County, Maryland","34515","null","14034","null",
"1500000US240054407022","Block Group 2, Census Tract 4407.02, Baltimore County, Maryland","44245","null","9826","null",
"1500000US240054408001","Block Group 1, Census Tract 4408, Baltimore County, Maryland","35725","null","3400","null",
"1500000US240054409001","Block Group 1, Census Tract 4409, Baltimore County, Maryland","28858","null","4139","null",
"1500000US240054409002","Block Group 2, Census Tract 4409, Baltimore County, Maryland","32395","null","4191","null",
"1500000US240054410001","Block Group 1, Census Tract 4410, Baltimore County, Maryland","40891","null","12202","null",
"1500000US240054410002","Block Group 2, Census Tract 4410, Baltimore County, Maryland","18754","null","4572","null",
"1500000US240054411011","Block Group 1, Census Tract 4411.01, Baltimore County, Maryland","30647","null","3707","null",
"1500000US240054411012","Block Group 2, Census Tract 4411.01, Baltimore County, Maryland","29925","null","3567","null",
"1500000US240054411021","Block Group 1, Census Tract 4411.02, Baltimore County, Maryland","37522","null","18943","null",
"1500000US240054411022","Block Group 2, Census Tract 4411.02, Baltimore County, Maryland","28333","null","4944","null",
"1500000US240054411023","Block Group 3, Census Tract 4411.02, Baltimore County, Maryland","22376","null","6568","null",
"1500000US240054411024","Block Group 4, Census Tract 4411.02, Baltimore County, Maryland","25391","null","3934","null",
"1500000US240054501001","Block Group 1, Census Tract 4501, Baltimore County, Maryland","28029","null","4469","null",
"1500000US240054501002","Block Group 2, Census Tract 4501, Baltimore County, Maryland","41603","null","14412","null",
"1500000US240054501003","Block Group 3, Census Tract 4501, Baltimore County, Maryland","23124","null","4881","null",
"1500000US240054502001","Block Group 1, Census Tract 4502, Baltimore County, Maryland","30522","null","3965","null",
"1500000US240054502002","Block Group 2, Census Tract 4502, Baltimore County, Maryland","25821","null","3401","null",
"1500000US240054502003","Block Group 3, Census Tract 4502, Baltimore County, Maryland","26387","null","4253","null",
"1500000US240054503001","Block Group 1, Census Tract 4503, Baltimore County, Maryland","34026","null","7119","null",
"1500000US240054503002","Block Group 2, Census Tract 4503, Baltimore County, Maryland","28825","null","9508","null",
"1500000US240054504001","Block Group 1, Census Tract 4504, Baltimore County, Maryland","30129","null","8170","null",
"1500000US240054504002","Block Group 2, Census Tract 4504, Baltimore County, Maryland","26852","null","2774","null",
"1500000US240054505011","Block Group 1, Census Tract 4505.01, Baltimore County, Maryland","26639","null","5918","null",
"1500000US240054505012","Block Group 2, Census Tract 4505.01, Baltimore County, Maryland","22768","null","3761","null",
"1500000US240054505013","Block Group 3, Census Tract 4505.01, Baltimore County, Maryland","21941","null","2735","null",
"1500000US240054505031","Block Group 1, Census Tract 4505.03, Baltimore County, Maryland","20351","null","4909","null",
"1500000US240054505032","Block Group 2, Census Tract 4505.03, Baltimore County, Maryland","21534","null","3349","null",
"1500000US240054505033","Block Group 3, Census Tract 4505.03, Baltimore County, Maryland","20191","null","3199","null",
"1500000US240054505041","Block Group 1, Census Tract 4505.04, Baltimore County, Maryland","24689","null","8740","null",
"1500000US240054505042","Block Group 2, Census Tract 4505.04, Baltimore County, Maryland","17944","null","3475","null",
"1500000US240054505043","Block Group 3, Census Tract 4505.04, Baltimore County, Maryland","20535","null","4813","null",
"1500000US240054508001","Block Group 1, Census Tract 4508, Baltimore County, Maryland","36251","null","10444","null",
"1500000US240054508002","Block Group 2, Census Tract 4508, Baltimore County, Maryland","18065","null","3133","null",
"1500000US240054508003","Block Group 3, Census Tract 4508, Baltimore County, Maryland","25806","null","13377","null",
"1500000US240054509001","Block Group 1, Census Tract 4509, Baltimore County, Maryland","35980","null","5051","null",
"1500000US240054509002","Block Group 2, Census Tract 4509, Baltimore County, Maryland","36506","null","4701","null",
"1500000US240054510001","Block Group 1, Census Tract 4510, Baltimore County, Maryland","44804","null","9499","null",
"1500000US240054510002","Block Group 2, Census Tract 4510, Baltimore County, Maryland","38305","null","6497","null",
"1500000US240054511001","Block Group 1, Census Tract 4511, Baltimore County, Maryland","30784","null","4666","null",
"1500000US240054512001","Block Group 1, Census Tract 4512, Baltimore County, Maryland","42298","null","5455","null",
"1500000US240054512002","Block Group 2, Census Tract 4512, Baltimore County, Maryland","24687","null","2611","null",
"1500000US240054513001","Block Group 1, Census Tract 4513, Baltimore County, Maryland","20626","null","3401","null",
"1500000US240054513002","Block Group 2, Census Tract 4513, Baltimore County, Maryland","29767","null","5727","null",
"1500000US240054514011","Block Group 1, Census Tract 4514.01, Baltimore County, Maryland","20113","null","5224","null",
"1500000US240054514012","Block Group 2, Census Tract 4514.01, Baltimore County, Maryland","28817","null","5881","null",
"1500000US240054514021","Block Group 1, Census Tract 4514.02, Baltimore County, Maryland","31874","null","10376","null",
"1500000US240054514022","Block Group 2, Census Tract 4514.02, Baltimore County, Maryland","32809","null","9824","null",
"1500000US240054514023","Block Group 3, Census Tract 4514.02, Baltimore County, Maryland","28380","null","13806","null",
"1500000US240054515001","Block Group 1, Census Tract 4515, Baltimore County, Maryland","24157","null","5051","null",
"1500000US240054515002","Block Group 2, Census Tract 4515, Baltimore County, Maryland","22461","null","6451","null",
"1500000US240054515003","Block Group 3, Census Tract 4515, Baltimore County, Maryland","34153","null","10985","null",
"1500000US240054516001","Block Group 1, Census Tract 4516, Baltimore County, Maryland","32424","null","6255","null",
"1500000US240054516002","Block Group 2, Census Tract 4516, Baltimore County, Maryland","35737","null","7355","null",
"1500000US240054517011","Block Group 1, Census Tract 4517.01, Baltimore County, Maryland","41031","null","5717","null",
"1500000US240054517012","Block Group 2, Census Tract 4517.01, Baltimore County, Maryland","33369","null","4775","null",
"1500000US240054517021","Block Group 1, Census Tract 4517.02, Baltimore County, Maryland","40819","null","5493","null",
"1500000US240054517022","Block Group 2, Census Tract 4517.02, Baltimore County, Maryland","35313","null","5553","null",
"1500000US240054518011","Block Group 1, Census Tract 4518.01, Baltimore County, Maryland","34761","null","7923","null",
"1500000US240054518012","Block Group 2, Census Tract 4518.01, Baltimore County, Maryland","28558","null","7356","null",
"1500000US240054518013","Block Group 3, Census Tract 4518.01, Baltimore County, Maryland","36961","null","6746","null",
"1500000US240054518014","Block Group 4, Census Tract 4518.01, Baltimore County, Maryland","28087","null","12467","null",
"1500000US240054518021","Block Group 1, Census Tract 4518.02, Baltimore County, Maryland","46699","null","8701","null",
"1500000US240054518022","Block Group 2, Census Tract 4518.02, Baltimore County, Maryland","53186","null","11841","null",
"1500000US240054518023","Block Group 3, Census Tract 4518.02, Baltimore County, Maryland","26223","null","3839","null",
"1500000US240054518031","Block Group 1, Census Tract 4518.03, Baltimore County, Maryland","30776","null","3204","null",
"1500000US240054518032","Block Group 2, Census Tract 4518.03, Baltimore County, Maryland","34467","null","4404","null",
"1500000US240054519001","Block Group 1, Census Tract 4519, Baltimore County, Maryland","28750","null","7259","null",
"1500000US240054519002","Block Group 2, Census Tract 4519, Baltimore County, Maryland","44079","null","13777","null",
"1500000US240054519003","Block Group 3, Census Tract 4519, Baltimore County, Maryland","31201","null","4139","null",
"1500000US240054520001","Block Group 1, Census Tract 4520, Baltimore County, Maryland","36457","null","5870","null",
"1500000US240054520002","Block Group 2, Census Tract 4520, Baltimore County, Maryland","32380","null","6677","null",
"1500000US240054521001","Block Group 1, Census Tract 4521, Baltimore County, Maryland","32034","null","5827","null",
"1500000US240054521002","Block Group 2, Census Tract 4521, Baltimore County, Maryland","38438","null","9207","null",
"1500000US240054521003","Block Group 3, Census Tract 4521, Baltimore County, Maryland","32005","null","4927","null",
"1500000US240054523001","Block Group 1, Census Tract 4523, Baltimore County, Maryland","27755","null","10995","null",
"1500000US240054523002","Block Group 2, Census Tract 4523, Baltimore County, Maryland","18776","null","2202","null",
"1500000US240054524001","Block Group 1, Census Tract 4524, Baltimore County, Maryland","25532","null","3594","null",
"1500000US240054524002","Block Group 2, Census Tract 4524, Baltimore County, Maryland","32817","null","3400","null",
"1500000US240054525001","Block Group 1, Census Tract 4525, Baltimore County, Maryland","33225","null","9182","null",
"1500000US240054525002","Block Group 2, Census Tract 4525, Baltimore County, Maryland","22300","null","7806","null",
"1500000US240054525003","Block Group 3, Census Tract 4525, Baltimore County, Maryland","27334","null","7688","null",
"1500000US240054901001","Block Group 1, Census Tract 4901, Baltimore County, Maryland","64966","null","8476","null",
"1500000US240054901002","Block Group 2, Census Tract 4901, Baltimore County, Maryland","68937","null","17320","null",
"1500000US240054901003","Block Group 3, Census Tract 4901, Baltimore County, Maryland","58140","null","10504","null",
"1500000US240054902001","Block Group 1, Census Tract 4902, Baltimore County, Maryland","36893","null","6172","null",
"1500000US240054902002","Block Group 2, Census Tract 4902, Baltimore County, Maryland","38054","null","4517","null",
"1500000US240054902003","Block Group 3, Census Tract 4902, Baltimore County, Maryland","42681","null","6745","null",
"1500000US240054903011","Block Group 1, Census Tract 4903.01, Baltimore County, Maryland","42883","null","8457","null",
"1500000US240054903012","Block Group 2, Census Tract 4903.01, Baltimore County, Maryland","23114","null","4623","null",
"1500000US240054903013","Block Group 3, Census Tract 4903.01, Baltimore County, Maryland","24142","null","5190","null",
"1500000US240054903021","Block Group 1, Census Tract 4903.02, Baltimore County, Maryland","45189","null","8053","null",
"1500000US240054903022","Block Group 2, Census Tract 4903.02, Baltimore County, Maryland","21927","null","3127","null",
"1500000US240054904001","Block Group 1, Census Tract 4904, Baltimore County, Maryland","72025","null","11774","null",
"1500000US240054904002","Block Group 2, Census Tract 4904, Baltimore County, Maryland","112576","null","37936","null",
"1500000US240054905001","Block Group 1, Census Tract 4905, Baltimore County, Maryland","102440","null","36323","null",
"1500000US240054905002","Block Group 2, Census Tract 4905, Baltimore County, Maryland","120523","null","28633","null",
"1500000US240054905003","Block Group 3, Census Tract 4905, Baltimore County, Maryland","95714","null","24527","null",
"1500000US240054906011","Block Group 1, Census Tract 4906.01, Baltimore County, Maryland","48331","null","7967","null",
"1500000US240054906012","Block Group 2, Census Tract 4906.01, Baltimore County, Maryland","50320","null","8391","null",
"1500000US240054906021","Block Group 1, Census Tract 4906.02, Baltimore County, Maryland","46019","null","5557","null",
"1500000US240054906022","Block Group 2, Census Tract 4906.02, Baltimore County, Maryland","41217","null","5324","null",
"1500000US240054906031","Block Group 1, Census Tract 4906.03, Baltimore County, Maryland","56039","null","7090","null",
"1500000US240054906032","Block Group 2, Census Tract 4906.03, Baltimore County, Maryland","76663","null","29850","null",
"1500000US240054906051","Block Group 1, Census Tract 4906.05, Baltimore County, Maryland","4559","null","843","null",
"1500000US240054906052","Block Group 2, Census Tract 4906.05, Baltimore County, Maryland","3542","null","738","null",
"1500000US240054907011","Block Group 1, Census Tract 4907.01, Baltimore County, Maryland","59443","null","7141","null",
"1500000US240054907031","Block Group 1, Census Tract 4907.03, Baltimore County, Maryland","54233","null","10107","null",
"1500000US240054907032","Block Group 2, Census Tract 4907.03, Baltimore County, Maryland","46340","null","8611","null",
"1500000US240054908001","Block Group 1, Census Tract 4908, Baltimore County, Maryland","38039","null","6237","null",
"1500000US240054908002","Block Group 2, Census Tract 4908, Baltimore County, Maryland","44361","null","6176","null",
"1500000US240054909001","Block Group 1, Census Tract 4909, Baltimore County, Maryland","34082","null","6792","null",
"1500000US240054909002","Block Group 2, Census Tract 4909, Baltimore County, Maryland","43179","null","10126","null",
"1500000US240054909003","Block Group 3, Census Tract 4909, Baltimore County, Maryland","46162","null","16845","null",
"1500000US240054910001","Block Group 1, Census Tract 4910, Baltimore County, Maryland","45590","null","7130","null",
"1500000US240054910002","Block Group 2, Census Tract 4910, Baltimore County, Maryland","70739","null","11976","null",
"1500000US240054911001","Block Group 1, Census Tract 4911, Baltimore County, Maryland","39295","null","6805","null",
"1500000US240054911002","Block Group 2, Census Tract 4911, Baltimore County, Maryland","28381","null","5377","null",
"1500000US240054911003","Block Group 3, Census Tract 4911, Baltimore County, Maryland","57341","null","18843","null",
"1500000US240054912011","Block Group 1, Census Tract 4912.01, Baltimore County, Maryland","44065","null","5319","null",
"1500000US240054912012","Block Group 2, Census Tract 4912.01, Baltimore County, Maryland","46523","null","6175","null",
"1500000US240054912021","Block Group 1, Census Tract 4912.02, Baltimore County, Maryland","31237","null","3918","null",
"1500000US240054912022","Block Group 2, Census Tract 4912.02, Baltimore County, Maryland","36128","null","4215","null",
"1500000US240054913001","Block Group 1, Census Tract 4913, Baltimore County, Maryland","41195","null","8281","null",
"1500000US240054913002","Block Group 2, Census Tract 4913, Baltimore County, Maryland","19711","null","3967","null",
"1500000US240054914011","Block Group 1, Census Tract 4914.01, Baltimore County, Maryland","22616","null","6011","null",
"1500000US240054914012","Block Group 2, Census Tract 4914.01, Baltimore County, Maryland","27629","null","7264","null",
"1500000US240054914013","Block Group 3, Census Tract 4914.01, Baltimore County, Maryland","24100","null","5191","null",
"1500000US240054914021","Block Group 1, Census Tract 4914.02, Baltimore County, Maryland","25108","null","5598","null",
"1500000US240054914022","Block Group 2, Census Tract 4914.02, Baltimore County, Maryland","26708","null","10704","null",
"1500000US240054915001","Block Group 1, Census Tract 4915, Baltimore County, Maryland","36325","null","9590","null",
"1500000US240054915002","Block Group 2, Census Tract 4915, Baltimore County, Maryland","37303","null","4386","null",
"1500000US240054915003","Block Group 3, Census Tract 4915, Baltimore County, Maryland","26250","null","5045","null",
"1500000US240054916001","Block Group 1, Census Tract 4916, Baltimore County, Maryland","21629","null","5955","null",
"1500000US240054916002","Block Group 2, Census Tract 4916, Baltimore County, Maryland","22215","null","3338","null",
"1500000US240054916003","Block Group 3, Census Tract 4916, Baltimore County, Maryland","27434","null","6502","null",
"1500000US240054917011","Block Group 1, Census Tract 4917.01, Baltimore County, Maryland","33730","null","5904","null",
"1500000US240054917012","Block Group 2, Census Tract 4917.01, Baltimore County, Maryland","27492","null","3641","null",
"1500000US240054917013","Block Group 3, Census Tract 4917.01, Baltimore County, Maryland","46875","null","7509","null",
"1500000US240054919001","Block Group 1, Census Tract 4919, Baltimore County, Maryland","30256","null","4385","null",
"1500000US240054919002","Block Group 2, Census Tract 4919, Baltimore County, Maryland","36236","null","6656","null",
"1500000US240054920011","Block Group 1, Census Tract 4920.01, Baltimore County, Maryland","24633","null","4219","null",
"1500000US240054920012","Block Group 2, Census Tract 4920.01, Baltimore County, Maryland","37479","null","6668","null",
"1500000US240054920021","Block Group 1, Census Tract 4920.02, Baltimore County, Maryland","32200","null","5125","null",
"1500000US240054920022","Block Group 2, Census Tract 4920.02, Baltimore County, Maryland","35754","null","5107","null",
"1500000US240054920023","Block Group 3, Census Tract 4920.02, Baltimore County, Maryland","25594","null","7116","null",
"1500000US240054920024","Block Group 4, Census Tract 4920.02, Baltimore County, Maryland","39449","null","8269","null",
"1500000US240054921011","Block Group 1, Census Tract 4921.01, Baltimore County, Maryland","52699","null","38150","null",
"1500000US240054921012","Block Group 2, Census Tract 4921.01, Baltimore County, Maryland","31434","null","6532","null",
"1500000US240054921013","Block Group 3, Census Tract 4921.01, Baltimore County, Maryland","31870","null","5785","null",
"1500000US240054921014","Block Group 4, Census Tract 4921.01, Baltimore County, Maryland","32792","null","5429","null",
"1500000US240054921021","Block Group 1, Census Tract 4921.02, Baltimore County, Maryland","30667","null","5955","null",
"1500000US240054921022","Block Group 2, Census Tract 4921.02, Baltimore County, Maryland","33287","null","4034","null",
"1500000US240054922001","Block Group 1, Census Tract 4922, Baltimore County, Maryland","36309","null","6293","null",
"1500000US240054922002","Block Group 2, Census Tract 4922, Baltimore County, Maryland","29242","null","6782","null",
"1500000US240054922003","Block Group 3, Census Tract 4922, Baltimore County, Maryland","27354","null","4985","null",
"1500000US240054923001","Block Group 1, Census Tract 4923, Baltimore County, Maryland","21671","null","5955","null",
"1500000US240054923002","Block Group 2, Census Tract 4923, Baltimore County, Maryland","27189","null","3698","null",
"1500000US240054924011","Block Group 1, Census Tract 4924.01, Baltimore County, Maryland","32783","null","5289","null",
"1500000US240054924012","Block Group 2, Census Tract 4924.01, Baltimore County, Maryland","41331","null","5233","null",
"1500000US240054924021","Block Group 1, Census Tract 4924.02, Baltimore County, Maryland","34294","null","5991","null",
"1500000US240054924022","Block Group 2, Census Tract 4924.02, Baltimore County, Maryland","43745","null","7075","null",
"1500000US240054925001","Block Group 1, Census Tract 4925, Baltimore County, Maryland","3326","null","980","null",
"1500000US240054925002","Block Group 2, Census Tract 4925, Baltimore County, Maryland","8048","null","6721","null",
"1500000US240054926001","Block Group 1, Census Tract 4926, Baltimore County, Maryland","191","null","186","null",
"1500000US240054926002","Block Group 2, Census Tract 4926, Baltimore County, Maryland","36094","null","7570","null",
"1500000US240054926003","Block Group 3, Census Tract 4926, Baltimore County, Maryland","32622","null","5535","null",
"1500000US240059800001","Block Group 1, Census Tract 9800, Baltimore County, Maryland","-","-","**","**",
"1500000US240059801001","Block Group 1, Census Tract 9801, Baltimore County, Maryland","-","-","**","**",
"1500000US240059802001","Block Group 1, Census Tract 9802, Baltimore County, Maryland","-","-","**","**",
"1500000US240098601011","Block Group 1, Census Tract 8601.01, Calvert County, Maryland","45015","null","7578","null",
"1500000US240098601012","Block Group 2, Census Tract 8601.01, Calvert County, Maryland","52483","null","7895","null",
"1500000US240098601021","Block Group 1, Census Tract 8601.02, Calvert County, Maryland","42109","null","5268","null",
"1500000US240098601022","Block Group 2, Census Tract 8601.02, Calvert County, Maryland","43107","null","10079","null",
"1500000US240098602001","Block Group 1, Census Tract 8602, Calvert County, Maryland","50557","null","7094","null",
"1500000US240098602002","Block Group 2, Census Tract 8602, Calvert County, Maryland","48849","null","4222","null",
"1500000US240098603001","Block Group 1, Census Tract 8603, Calvert County, Maryland","46789","null","5296","null",
"1500000US240098603002","Block Group 2, Census Tract 8603, Calvert County, Maryland","37822","null","6755","null",
"1500000US240098603003","Block Group 3, Census Tract 8603, Calvert County, Maryland","50703","null","10461","null",
"1500000US240098604011","Block Group 1, Census Tract 8604.01, Calvert County, Maryland","39586","null","8100","null",
"1500000US240098604012","Block Group 2, Census Tract 8604.01, Calvert County, Maryland","46561","null","11578","null",
"1500000US240098604013","Block Group 3, Census Tract 8604.01, Calvert County, Maryland","37804","null","6412","null",
"1500000US240098604014","Block Group 4, Census Tract 8604.01, Calvert County, Maryland","47202","null","4457","null",
"1500000US240098604021","Block Group 1, Census Tract 8604.02, Calvert County, Maryland","38125","null","4620","null",
"1500000US240098604022","Block Group 2, Census Tract 8604.02, Calvert County, Maryland","29883","null","5003","null",
"1500000US240098605011","Block Group 1, Census Tract 8605.01, Calvert County, Maryland","40973","null","6074","null",
"1500000US240098605012","Block Group 2, Census Tract 8605.01, Calvert County, Maryland","51598","null","9901","null",
"1500000US240098605021","Block Group 1, Census Tract 8605.02, Calvert County, Maryland","47975","null","7677","null",
"1500000US240098605022","Block Group 2, Census Tract 8605.02, Calvert County, Maryland","40718","null","5270","null",
"1500000US240098606001","Block Group 1, Census Tract 8606, Calvert County, Maryland","38869","null","5881","null",
"1500000US240098606002","Block Group 2, Census Tract 8606, Calvert County, Maryland","46337","null","6077","null",
"1500000US240098606003","Block Group 3, Census Tract 8606, Calvert County, Maryland","42181","null","8419","null",
"1500000US240098607011","Block Group 1, Census Tract 8607.01, Calvert County, Maryland","39438","null","6834","null",
"1500000US240098607021","Block Group 1, Census Tract 8607.02, Calvert County, Maryland","42694","null","10080","null",
"1500000US240098607022","Block Group 2, Census Tract 8607.02, Calvert County, Maryland","25727","null","5098","null",
"1500000US240098607031","Block Group 1, Census Tract 8607.03, Calvert County, Maryland","31118","null","5518","null",
"1500000US240098607032","Block Group 2, Census Tract 8607.03, Calvert County, Maryland","35945","null","3886","null",
"1500000US240098608011","Block Group 1, Census Tract 8608.01, Calvert County, Maryland","40342","null","5204","null",
"1500000US240098608012","Block Group 2, Census Tract 8608.01, Calvert County, Maryland","30435","null","12929","null",
"1500000US240098608013","Block Group 3, Census Tract 8608.01, Calvert County, Maryland","41038","null","5445","null",
"1500000US240098608021","Block Group 1, Census Tract 8608.02, Calvert County, Maryland","51547","null","13287","null",
"1500000US240098608022","Block Group 2, Census Tract 8608.02, Calvert County, Maryland","33660","null","7280","null",
"1500000US240098608023","Block Group 3, Census Tract 8608.02, Calvert County, Maryland","39928","null","4831","null",
"1500000US240098609001","Block Group 1, Census Tract 8609, Calvert County, Maryland","33774","null","5401","null",
"1500000US240098609002","Block Group 2, Census Tract 8609, Calvert County, Maryland","68581","null","37508","null",
"1500000US240098609003","Block Group 3, Census Tract 8609, Calvert County, Maryland","60338","null","12126","null",
"1500000US240098609004","Block Group 4, Census Tract 8609, Calvert County, Maryland","36409","null","7666","null",
"1500000US240098610011","Block Group 1, Census Tract 8610.01, Calvert County, Maryland","59514","null","10678","null",
"1500000US240098610031","Block Group 1, Census Tract 8610.03, Calvert County, Maryland","28344","null","8009","null",
"1500000US240098610032","Block Group 2, Census Tract 8610.03, Calvert County, Maryland","49271","null","10355","null",
"1500000US240098610033","Block Group 3, Census Tract 8610.03, Calvert County, Maryland","34413","null","4820","null",
"1500000US240098610041","Block Group 1, Census Tract 8610.04, Calvert County, Maryland","34333","null","6617","null",
