"B25001_001E","B25001_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"638","98","1500000US240010001001","Block Group 1, Census Tract 1, Allegany County, Maryland"
"977","108","1500000US240010001002","Block Group 2, Census Tract 1, Allegany County, Maryland"
"653","106","1500000US240010001003","Block Group 3, Census Tract 1, Allegany County, Maryland"
"521","82","1500000US240010002001","Block Group 1, Census Tract 2, Allegany County, Maryland"
"555","82","1500000US240010002002","Block Group 2, Census Tract 2, Allegany County, Maryland"
"368","61","1500000US240010002003","Block Group 3, Census Tract 2, Allegany County, Maryland"
"561","75","1500000US240010003001","Block Group 1, Census Tract 3, Allegany County, Maryland"
"257","66","1500000US240010003002","Block Group 2, Census Tract 3, Allegany County, Maryland"
"415","75","1500000US240010003003","Block Group 3, Census Tract 3, Allegany County, Maryland"
"296","66","1500000US240010004001","Block Group 1, Census Tract 4, Allegany County, Maryland"
"735","115","1500000US240010004002","Block Group 2, Census Tract 4, Allegany County, Maryland"
"483","123","1500000US240010004003","Block Group 3, Census Tract 4, Allegany County, Maryland"
"876","127","1500000US240010005001","Block Group 1, Census Tract 5, Allegany County, Maryland"
"225","83","1500000US240010005002","Block Group 2, Census Tract 5, Allegany County, Maryland"
"912","113","1500000US240010006001","Block Group 1, Census Tract 6, Allegany County, Maryland"
"537","103","1500000US240010006002","Block Group 2, Census Tract 6, Allegany County, Maryland"
"810","108","1500000US240010007001","Block Group 1, Census Tract 7, Allegany County, Maryland"
"947","121","1500000US240010007002","Block Group 2, Census Tract 7, Allegany County, Maryland"
"490","76","1500000US240010008001","Block Group 1, Census Tract 8, Allegany County, Maryland"
"576","81","1500000US240010008002","Block Group 2, Census Tract 8, Allegany County, Maryland"
"712","104","1500000US240010010001","Block Group 1, Census Tract 10, Allegany County, Maryland"
"622","105","1500000US240010010002","Block Group 2, Census Tract 10, Allegany County, Maryland"
"880","71","1500000US240010011001","Block Group 1, Census Tract 11, Allegany County, Maryland"
"759","102","1500000US240010012001","Block Group 1, Census Tract 12, Allegany County, Maryland"
"402","86","1500000US240010012002","Block Group 2, Census Tract 12, Allegany County, Maryland"
"235","46","1500000US240010012003","Block Group 3, Census Tract 12, Allegany County, Maryland"
"656","55","1500000US240010013001","Block Group 1, Census Tract 13, Allegany County, Maryland"
"364","48","1500000US240010013002","Block Group 2, Census Tract 13, Allegany County, Maryland"
"403","79","1500000US240010014011","Block Group 1, Census Tract 14.01, Allegany County, Maryland"
"955","100","1500000US240010014012","Block Group 2, Census Tract 14.01, Allegany County, Maryland"
"481","87","1500000US240010014013","Block Group 3, Census Tract 14.01, Allegany County, Maryland"
"777","56","1500000US240010014021","Block Group 1, Census Tract 14.02, Allegany County, Maryland"
"984","49","1500000US240010015021","Block Group 1, Census Tract 15.02, Allegany County, Maryland"
"269","41","1500000US240010015031","Block Group 1, Census Tract 15.03, Allegany County, Maryland"
"299","59","1500000US240010015032","Block Group 2, Census Tract 15.03, Allegany County, Maryland"
"320","61","1500000US240010015033","Block Group 3, Census Tract 15.03, Allegany County, Maryland"
"764","73","1500000US240010016001","Block Group 1, Census Tract 16, Allegany County, Maryland"
"122","62","1500000US240010017001","Block Group 1, Census Tract 17, Allegany County, Maryland"
"663","161","1500000US240010017002","Block Group 2, Census Tract 17, Allegany County, Maryland"
"691","151","1500000US240010017003","Block Group 3, Census Tract 17, Allegany County, Maryland"
"773","151","1500000US240010017004","Block Group 4, Census Tract 17, Allegany County, Maryland"
"919","134","1500000US240010018001","Block Group 1, Census Tract 18, Allegany County, Maryland"
"383","82","1500000US240010018002","Block Group 2, Census Tract 18, Allegany County, Maryland"
"445","121","1500000US240010018003","Block Group 3, Census Tract 18, Allegany County, Maryland"
"703","84","1500000US240010019001","Block Group 1, Census Tract 19, Allegany County, Maryland"
"523","59","1500000US240010019002","Block Group 2, Census Tract 19, Allegany County, Maryland"
"831","151","1500000US240010020001","Block Group 1, Census Tract 20, Allegany County, Maryland"
"1178","164","1500000US240010020002","Block Group 2, Census Tract 20, Allegany County, Maryland"
"483","137","1500000US240010020003","Block Group 3, Census Tract 20, Allegany County, Maryland"
"978","93","1500000US240010021001","Block Group 1, Census Tract 21, Allegany County, Maryland"
"573","79","1500000US240010021002","Block Group 2, Census Tract 21, Allegany County, Maryland"
"504","77","1500000US240010022001","Block Group 1, Census Tract 22, Allegany County, Maryland"
"670","97","1500000US240010022002","Block Group 2, Census Tract 22, Allegany County, Maryland"
"747","84","1500000US240010022003","Block Group 3, Census Tract 22, Allegany County, Maryland"
"303","60","1500000US240037011011","Block Group 1, Census Tract 7011.01, Anne Arundel County, Maryland"
"409","63","1500000US240037011012","Block Group 2, Census Tract 7011.01, Anne Arundel County, Maryland"
"330","51","1500000US240037011013","Block Group 3, Census Tract 7011.01, Anne Arundel County, Maryland"
"572","74","1500000US240037011014","Block Group 4, Census Tract 7011.01, Anne Arundel County, Maryland"
"1259","157","1500000US240037011021","Block Group 1, Census Tract 7011.02, Anne Arundel County, Maryland"
"366","69","1500000US240037011022","Block Group 2, Census Tract 7011.02, Anne Arundel County, Maryland"
"780","123","1500000US240037011023","Block Group 3, Census Tract 7011.02, Anne Arundel County, Maryland"
"824","113","1500000US240037011024","Block Group 4, Census Tract 7011.02, Anne Arundel County, Maryland"
"1038","158","1500000US240037012001","Block Group 1, Census Tract 7012, Anne Arundel County, Maryland"
