"B25077_001E","B25077_001M","GEO_ID","NAME"
"Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)","id","Geographic Area Name"
"186100","77846","1500000US240010001001","Block Group 1, Census Tract 1, Allegany County, Maryland"
"155800","21981","1500000US240010001002","Block Group 2, Census Tract 1, Allegany County, Maryland"
"112800","26309","1500000US240010001003","Block Group 3, Census Tract 1, Allegany County, Maryland"
"156600","30884","1500000US240010002001","Block Group 1, Census Tract 2, Allegany County, Maryland"
"123700","32447","1500000US240010002002","Block Group 2, Census Tract 2, Allegany County, Maryland"
"139300","35516","1500000US240010002003","Block Group 3, Census Tract 2, Allegany County, Maryland"
"91500","5839","1500000US240010003001","Block Group 1, Census Tract 3, Allegany County, Maryland"
"95700","20773","1500000US240010003002","Block Group 2, Census Tract 3, Allegany County, Maryland"
"162500","45455","1500000US240010003003","Block Group 3, Census Tract 3, Allegany County, Maryland"
"183200","30971","1500000US240010004001","Block Group 1, Census Tract 4, Allegany County, Maryland"
"114300","25642","1500000US240010004002","Block Group 2, Census Tract 4, Allegany County, Maryland"
"76100","23890","1500000US240010004003","Block Group 3, Census Tract 4, Allegany County, Maryland"
"72300","8120","1500000US240010005001","Block Group 1, Census Tract 5, Allegany County, Maryland"
"139100","110253","1500000US240010005002","Block Group 2, Census Tract 5, Allegany County, Maryland"
"108900","19549","1500000US240010006001","Block Group 1, Census Tract 6, Allegany County, Maryland"
"63800","15390","1500000US240010006002","Block Group 2, Census Tract 6, Allegany County, Maryland"
"97800","12802","1500000US240010007001","Block Group 1, Census Tract 7, Allegany County, Maryland"
"73600","7432","1500000US240010007002","Block Group 2, Census Tract 7, Allegany County, Maryland"
"93800","15461","1500000US240010008001","Block Group 1, Census Tract 8, Allegany County, Maryland"
"61300","21794","1500000US240010008002","Block Group 2, Census Tract 8, Allegany County, Maryland"
"75600","11721","1500000US240010010001","Block Group 1, Census Tract 10, Allegany County, Maryland"
"-","**","1500000US240010010002","Block Group 2, Census Tract 10, Allegany County, Maryland"
"157800","23413","1500000US240010011001","Block Group 1, Census Tract 11, Allegany County, Maryland"
"182300","64960","1500000US240010012001","Block Group 1, Census Tract 12, Allegany County, Maryland"
"142200","53267","1500000US240010012002","Block Group 2, Census Tract 12, Allegany County, Maryland"
"210700","23332","1500000US240010012003","Block Group 3, Census Tract 12, Allegany County, Maryland"
"111500","10402","1500000US240010013001","Block Group 1, Census Tract 13, Allegany County, Maryland"
"96200","5219","1500000US240010013002","Block Group 2, Census Tract 13, Allegany County, Maryland"
"238300","42280","1500000US240010014011","Block Group 1, Census Tract 14.01, Allegany County, Maryland"
"165700","7232","1500000US240010014012","Block Group 2, Census Tract 14.01, Allegany County, Maryland"
"158000","13582","1500000US240010014013","Block Group 3, Census Tract 14.01, Allegany County, Maryland"
"127800","15986","1500000US240010014021","Block Group 1, Census Tract 14.02, Allegany County, Maryland"
"113300","14074","1500000US240010015021","Block Group 1, Census Tract 15.02, Allegany County, Maryland"
"110900","13664","1500000US240010015031","Block Group 1, Census Tract 15.03, Allegany County, Maryland"
"108500","22318","1500000US240010015032","Block Group 2, Census Tract 15.03, Allegany County, Maryland"
"115300","17191","1500000US240010015033","Block Group 3, Census Tract 15.03, Allegany County, Maryland"
"130900","33517","1500000US240010016001","Block Group 1, Census Tract 16, Allegany County, Maryland"
"156500","51954","1500000US240010017001","Block Group 1, Census Tract 17, Allegany County, Maryland"
"125100","48383","1500000US240010017002","Block Group 2, Census Tract 17, Allegany County, Maryland"
"150000","39764","1500000US240010017003","Block Group 3, Census Tract 17, Allegany County, Maryland"
"136300","27586","1500000US240010017004","Block Group 4, Census Tract 17, Allegany County, Maryland"
"113500","30857","1500000US240010018001","Block Group 1, Census Tract 18, Allegany County, Maryland"
"170000","48463","1500000US240010018002","Block Group 2, Census Tract 18, Allegany County, Maryland"
"135400","37893","1500000US240010018003","Block Group 3, Census Tract 18, Allegany County, Maryland"
"104200","54585","1500000US240010019001","Block Group 1, Census Tract 19, Allegany County, Maryland"
"96100","8945","1500000US240010019002","Block Group 2, Census Tract 19, Allegany County, Maryland"
"136500","19816","1500000US240010020001","Block Group 1, Census Tract 20, Allegany County, Maryland"
"143200","12079","1500000US240010020002","Block Group 2, Census Tract 20, Allegany County, Maryland"
"125300","38471","1500000US240010020003","Block Group 3, Census Tract 20, Allegany County, Maryland"
"75800","10335","1500000US240010021001","Block Group 1, Census Tract 21, Allegany County, Maryland"
"82200","15566","1500000US240010021002","Block Group 2, Census Tract 21, Allegany County, Maryland"
"87900","10773","1500000US240010022001","Block Group 1, Census Tract 22, Allegany County, Maryland"
"63800","8057","1500000US240010022002","Block Group 2, Census Tract 22, Allegany County, Maryland"
"108300","11130","1500000US240010022003","Block Group 3, Census Tract 22, Allegany County, Maryland"
"470600","55921","1500000US240037011011","Block Group 1, Census Tract 7011.01, Anne Arundel County, Maryland"
"441100","29859","1500000US240037011012","Block Group 2, Census Tract 7011.01, Anne Arundel County, Maryland"
"366700","31692","1500000US240037011013","Block Group 3, Census Tract 7011.01, Anne Arundel County, Maryland"
"600800","28010","1500000US240037011014","Block Group 4, Census Tract 7011.01, Anne Arundel County, Maryland"
"367100","23071","1500000US240037011021","Block Group 1, Census Tract 7011.02, Anne Arundel County, Maryland"
"474000","259312","1500000US240037011022","Block Group 2, Census Tract 7011.02, Anne Arundel County, Maryland"
"281100","11880","1500000US240037011023","Block Group 3, Census Tract 7011.02, Anne Arundel County, Maryland"
"309800","31414","1500000US240037011024","Block Group 4, Census Tract 7011.02, Anne Arundel County, Maryland"
"465000","62484","1500000US240037012001","Block Group 1, Census Tract 7012, Anne Arundel County, Maryland"
"473200","77685","1500000US240037012002","Block Group 2, Census Tract 7012, Anne Arundel County, Maryland"
"367300","78105","1500000US240037012003","Block Group 3, Census Tract 7012, Anne Arundel County, Maryland"
"476900","70473","1500000US240037012004","Block Group 4, Census Tract 7012, Anne Arundel County, Maryland"
"467600","83570","1500000US240037013001","Block Group 1, Census Tract 7013, Anne Arundel County, Maryland"
"629800","71948","1500000US240037013002","Block Group 2, Census Tract 7013, Anne Arundel County, Maryland"
