"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"528","158","1500000US240010001001","Block Group 1, Census Tract 1, Allegany County, Maryland"
"1907","229","1500000US240010001002","Block Group 2, Census Tract 1, Allegany County, Maryland"
"1007","250","1500000US240010001003","Block Group 3, Census Tract 1, Allegany County, Maryland"
"862","184","1500000US240010002001","Block Group 1, Census Tract 2, Allegany County, Maryland"
"833","175","1500000US240010002002","Block Group 2, Census Tract 2, Allegany County, Maryland"
"2590","383","1500000US240010002003","Block Group 3, Census Tract 2, Allegany County, Maryland"
"1658","272","1500000US240010003001","Block Group 1, Census Tract 3, Allegany County, Maryland"
"622","202","1500000US240010003002","Block Group 2, Census Tract 3, Allegany County, Maryland"
"346","110","1500000US240010003003","Block Group 3, Census Tract 3, Allegany County, Maryland"
"701","163","1500000US240010004001","Block Group 1, Census Tract 4, Allegany County, Maryland"
"1382","345","1500000US240010004002","Block Group 2, Census Tract 4, Allegany County, Maryland"
"740","267","1500000US240010004003","Block Group 3, Census Tract 4, Allegany County, Maryland"
"1676","230","1500000US240010005001","Block Group 1, Census Tract 5, Allegany County, Maryland"
"867","229","1500000US240010005002","Block Group 2, Census Tract 5, Allegany County, Maryland"
"2141","307","1500000US240010006001","Block Group 1, Census Tract 6, Allegany County, Maryland"
"627","185","1500000US240010006002","Block Group 2, Census Tract 6, Allegany County, Maryland"
"1499","266","1500000US240010007001","Block Group 1, Census Tract 7, Allegany County, Maryland"
"1965","397","1500000US240010007002","Block Group 2, Census Tract 7, Allegany County, Maryland"
"1155","183","1500000US240010008001","Block Group 1, Census Tract 8, Allegany County, Maryland"
"1102","247","1500000US240010008002","Block Group 2, Census Tract 8, Allegany County, Maryland"
"1264","308","1500000US240010010001","Block Group 1, Census Tract 10, Allegany County, Maryland"
"1193","324","1500000US240010010002","Block Group 2, Census Tract 10, Allegany County, Maryland"
"1481","178","1500000US240010011001","Block Group 1, Census Tract 11, Allegany County, Maryland"
"1449","239","1500000US240010012001","Block Group 1, Census Tract 12, Allegany County, Maryland"
"901","237","1500000US240010012002","Block Group 2, Census Tract 12, Allegany County, Maryland"
"783","224","1500000US240010012003","Block Group 3, Census Tract 12, Allegany County, Maryland"
"1296","158","1500000US240010013001","Block Group 1, Census Tract 13, Allegany County, Maryland"
"3905","357","1500000US240010013002","Block Group 2, Census Tract 13, Allegany County, Maryland"
"891","187","1500000US240010014011","Block Group 1, Census Tract 14.01, Allegany County, Maryland"
"1627","259","1500000US240010014012","Block Group 2, Census Tract 14.01, Allegany County, Maryland"
"1494","265","1500000US240010014013","Block Group 3, Census Tract 14.01, Allegany County, Maryland"
"1548","129","1500000US240010014021","Block Group 1, Census Tract 14.02, Allegany County, Maryland"
"1901","210","1500000US240010015021","Block Group 1, Census Tract 15.02, Allegany County, Maryland"
"638","122","1500000US240010015031","Block Group 1, Census Tract 15.03, Allegany County, Maryland"
"501","138","1500000US240010015032","Block Group 2, Census Tract 15.03, Allegany County, Maryland"
"877","147","1500000US240010015033","Block Group 3, Census Tract 15.03, Allegany County, Maryland"
"1784","153","1500000US240010016001","Block Group 1, Census Tract 16, Allegany County, Maryland"
"542","243","1500000US240010017001","Block Group 1, Census Tract 17, Allegany County, Maryland"
"1089","345","1500000US240010017002","Block Group 2, Census Tract 17, Allegany County, Maryland"
"1680","363","1500000US240010017003","Block Group 3, Census Tract 17, Allegany County, Maryland"
"1569","323","1500000US240010017004","Block Group 4, Census Tract 17, Allegany County, Maryland"
"1933","289","1500000US240010018001","Block Group 1, Census Tract 18, Allegany County, Maryland"
"739","183","1500000US240010018002","Block Group 2, Census Tract 18, Allegany County, Maryland"
"2297","275","1500000US240010018003","Block Group 3, Census Tract 18, Allegany County, Maryland"
"1662","222","1500000US240010019001","Block Group 1, Census Tract 19, Allegany County, Maryland"
"1340","221","1500000US240010019002","Block Group 2, Census Tract 19, Allegany County, Maryland"
"1413","397","1500000US240010020001","Block Group 1, Census Tract 20, Allegany County, Maryland"
"3172","443","1500000US240010020002","Block Group 2, Census Tract 20, Allegany County, Maryland"
"1224","334","1500000US240010020003","Block Group 3, Census Tract 20, Allegany County, Maryland"
"2003","215","1500000US240010021001","Block Group 1, Census Tract 21, Allegany County, Maryland"
"1366","178","1500000US240010021002","Block Group 2, Census Tract 21, Allegany County, Maryland"
"848","172","1500000US240010022001","Block Group 1, Census Tract 22, Allegany County, Maryland"
"1628","226","1500000US240010022002","Block Group 2, Census Tract 22, Allegany County, Maryland"
