"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"578","176","1500000US240010001001","Block Group 1, Census Tract 1, Allegany County, Maryland"
"1889","305","1500000US240010001002","Block Group 2, Census Tract 1, Allegany County, Maryland"
"1156","293","1500000US240010001003","Block Group 3, Census Tract 1, Allegany County, Maryland"
"899","205","1500000US240010002001","Block Group 1, Census Tract 2, Allegany County, Maryland"
"723","150","1500000US240010002002","Block Group 2, Census Tract 2, Allegany County, Maryland"
"2602","379","1500000US240010002003","Block Group 3, Census Tract 2, Allegany County, Maryland"
"1682","266","1500000US240010003001","Block Group 1, Census Tract 3, Allegany County, Maryland"
"717","243","1500000US240010003002","Block Group 2, Census Tract 3, Allegany County, Maryland"
"358","108","1500000US240010003003","Block Group 3, Census Tract 3, Allegany County, Maryland"
"743","193","1500000US240010004001","Block Group 1, Census Tract 4, Allegany County, Maryland"
"1530","369","1500000US240010004002","Block Group 2, Census Tract 4, Allegany County, Maryland"
"629","153","1500000US240010004003","Block Group 3, Census Tract 4, Allegany County, Maryland"
"1665","255","1500000US240010005001","Block Group 1, Census Tract 5, Allegany County, Maryland"
"828","284","1500000US240010005002","Block Group 2, Census Tract 5, Allegany County, Maryland"
"2197","292","1500000US240010006001","Block Group 1, Census Tract 6, Allegany County, Maryland"
"556","194","1500000US240010006002","Block Group 2, Census Tract 6, Allegany County, Maryland"
"1545","282","1500000US240010007001","Block Group 1, Census Tract 7, Allegany County, Maryland"
"1939","342","1500000US240010007002","Block Group 2, Census Tract 7, Allegany County, Maryland"
"1011","219","1500000US240010008001","Block Group 1, Census Tract 8, Allegany County, Maryland"
"1318","241","1500000US240010008002","Block Group 2, Census Tract 8, Allegany County, Maryland"
"1541","344","1500000US240010010001","Block Group 1, Census Tract 10, Allegany County, Maryland"
"1084","300","1500000US240010010002","Block Group 2, Census Tract 10, Allegany County, Maryland"
"1484","196","1500000US240010011001","Block Group 1, Census Tract 11, Allegany County, Maryland"
"1206","240","1500000US240010012001","Block Group 1, Census Tract 12, Allegany County, Maryland"
"1139","223","1500000US240010012002","Block Group 2, Census Tract 12, Allegany County, Maryland"
"667","166","1500000US240010012003","Block Group 3, Census Tract 12, Allegany County, Maryland"
"1207","164","1500000US240010013001","Block Group 1, Census Tract 13, Allegany County, Maryland"
"3981","536","1500000US240010013002","Block Group 2, Census Tract 13, Allegany County, Maryland"
"855","198","1500000US240010014011","Block Group 1, Census Tract 14.01, Allegany County, Maryland"
"1703","265","1500000US240010014012","Block Group 2, Census Tract 14.01, Allegany County, Maryland"
"1510","247","1500000US240010014013","Block Group 3, Census Tract 14.01, Allegany County, Maryland"
"1440","161","1500000US240010014021","Block Group 1, Census Tract 14.02, Allegany County, Maryland"
"1915","203","1500000US240010015021","Block Group 1, Census Tract 15.02, Allegany County, Maryland"
"566","118","1500000US240010015031","Block Group 1, Census Tract 15.03, Allegany County, Maryland"
"510","167","1500000US240010015032","Block Group 2, Census Tract 15.03, Allegany County, Maryland"
"847","162","1500000US240010015033","Block Group 3, Census Tract 15.03, Allegany County, Maryland"
"1735","139","1500000US240010016001","Block Group 1, Census Tract 16, Allegany County, Maryland"
"614","261","1500000US240010017001","Block Group 1, Census Tract 17, Allegany County, Maryland"
"1181","398","1500000US240010017002","Block Group 2, Census Tract 17, Allegany County, Maryland"
"1520","371","1500000US240010017003","Block Group 3, Census Tract 17, Allegany County, Maryland"
"1467","429","1500000US240010017004","Block Group 4, Census Tract 17, Allegany County, Maryland"
"2142","283","1500000US240010018001","Block Group 1, Census Tract 18, Allegany County, Maryland"
"708","169","1500000US240010018002","Block Group 2, Census Tract 18, Allegany County, Maryland"
"2422","327","1500000US240010018003","Block Group 3, Census Tract 18, Allegany County, Maryland"
"1585","240","1500000US240010019001","Block Group 1, Census Tract 19, Allegany County, Maryland"
"1282","226","1500000US240010019002","Block Group 2, Census Tract 19, Allegany County, Maryland"
"1498","389","1500000US240010020001","Block Group 1, Census Tract 20, Allegany County, Maryland"
"2943","467","1500000US240010020002","Block Group 2, Census Tract 20, Allegany County, Maryland"
"1404","342","1500000US240010020003","Block Group 3, Census Tract 20, Allegany County, Maryland"
"2282","331","1500000US240010021001","Block Group 1, Census Tract 21, Allegany County, Maryland"
"1308","184","1500000US240010021002","Block Group 2, Census Tract 21, Allegany County, Maryland"
"990","231","1500000US240010022001","Block Group 1, Census Tract 22, Allegany County, Maryland"
"1425","254","1500000US240010022002","Block Group 2, Census Tract 22, Allegany County, Maryland"
"1250","234","1500000US240010022003","Block Group 3, Census Tract 22, Allegany County, Maryland"
"961","190","1500000US240037011011","Block Group 1, Census Tract 7011.01, Anne Arundel County, Maryland"
"761","176","1500000US240037011012","Block Group 2, Census Tract 7011.01, Anne Arundel County, Maryland"
"760","159","1500000US240037011013","Block Group 3, Census Tract 7011.01, Anne Arundel County, Maryland"
"1575","302","1500000US240037011014","Block Group 4, Census Tract 7011.01, Anne Arundel County, Maryland"
"3001","515","1500000US240037011021","Block Group 1, Census Tract 7011.02, Anne Arundel County, Maryland"
"770","249","1500000US240037011022","Block Group 2, Census Tract 7011.02, Anne Arundel County, Maryland"
"1781","550","1500000US240037011023","Block Group 3, Census Tract 7011.02, Anne Arundel County, Maryland"
"2119","440","1500000US240037011024","Block Group 4, Census Tract 7011.02, Anne Arundel County, Maryland"
"2735","374","1500000US240037012001","Block Group 1, Census Tract 7012, Anne Arundel County, Maryland"
"1605","302","1500000US240037012002","Block Group 2, Census Tract 7012, Anne Arundel County, Maryland"
"1639","340","1500000US240037012003","Block Group 3, Census Tract 7012, Anne Arundel County, Maryland"
"2581","596","1500000US240037012004","Block Group 4, Census Tract 7012, Anne Arundel County, Maryland"
"1724","313","1500000US240037013001","Block Group 1, Census Tract 7013, Anne Arundel County, Maryland"
"2504","459","1500000US240037013002","Block Group 2, Census Tract 7013, Anne Arundel County, Maryland"
"1235","302","1500000US240037013003","Block Group 3, Census Tract 7013, Anne Arundel County, Maryland"
"2171","419","1500000US240037013004","Block Group 4, Census Tract 7013, Anne Arundel County, Maryland"
"1222","266","1500000US240037014001","Block Group 1, Census Tract 7014, Anne Arundel County, Maryland"
"2368","311","1500000US240037014002","Block Group 2, Census Tract 7014, Anne Arundel County, Maryland"
"2774","368","1500000US240037021001","Block Group 1, Census Tract 7021, Anne Arundel County, Maryland"
"843","399","1500000US240037021002","Block Group 2, Census Tract 7021, Anne Arundel County, Maryland"
"1393","321","1500000US240037021003","Block Group 3, Census Tract 7021, Anne Arundel County, Maryland"
"1042","263","1500000US240037021004","Block Group 4, Census Tract 7021, Anne Arundel County, Maryland"
"551","163","1500000US240037021005","Block Group 5, Census Tract 7021, Anne Arundel County, Maryland"
"2323","234","1500000US240037022041","Block Group 1, Census Tract 7022.04, Anne Arundel County, Maryland"
"1860","206","1500000US240037022042","Block Group 2, Census Tract 7022.04, Anne Arundel County, Maryland"
"1995","375","1500000US240037022051","Block Group 1, Census Tract 7022.05, Anne Arundel County, Maryland"
"2231","342","1500000US240037022052","Block Group 2, Census Tract 7022.05, Anne Arundel County, Maryland"
"1246","269","1500000US240037022053","Block Group 3, Census Tract 7022.05, Anne Arundel County, Maryland"
"2816","662","1500000US240037022061","Block Group 1, Census Tract 7022.06, Anne Arundel County, Maryland"
"1486","375","1500000US240037022062","Block Group 2, Census Tract 7022.06, Anne Arundel County, Maryland"
"2251","506","1500000US240037022063","Block Group 3, Census Tract 7022.06, Anne Arundel County, Maryland"
"4149","602","1500000US240037022081","Block Group 1, Census Tract 7022.08, Anne Arundel County, Maryland"
"3174","628","1500000US240037022082","Block Group 2, Census Tract 7022.08, Anne Arundel County, Maryland"
"1738","306","1500000US240037022091","Block Group 1, Census Tract 7022.09, Anne Arundel County, Maryland"
"1067","264","1500000US240037022092","Block Group 2, Census Tract 7022.09, Anne Arundel County, Maryland"
"1804","249","1500000US240037022093","Block Group 3, Census Tract 7022.09, Anne Arundel County, Maryland"
"631","175","1500000US240037023001","Block Group 1, Census Tract 7023, Anne Arundel County, Maryland"
"2164","286","1500000US240037023002","Block Group 2, Census Tract 7023, Anne Arundel County, Maryland"
"1483","227","1500000US240037023003","Block Group 3, Census Tract 7023, Anne Arundel County, Maryland"
"1419","306","1500000US240037023004","Block Group 4, Census Tract 7023, Anne Arundel County, Maryland"
"2069","328","1500000US240037024021","Block Group 1, Census Tract 7024.02, Anne Arundel County, Maryland"
"3122","550","1500000US240037024022","Block Group 2, Census Tract 7024.02, Anne Arundel County, Maryland"
"1481","250","1500000US240037024023","Block Group 3, Census Tract 7024.02, Anne Arundel County, Maryland"
"1475","566","1500000US240037025001","Block Group 1, Census Tract 7025, Anne Arundel County, Maryland"
"872","355","1500000US240037025002","Block Group 2, Census Tract 7025, Anne Arundel County, Maryland"
"2855","487","1500000US240037025003","Block Group 3, Census Tract 7025, Anne Arundel County, Maryland"
"1214","704","1500000US240037025004","Block Group 4, Census Tract 7025, Anne Arundel County, Maryland"
"497","172","1500000US240037026011","Block Group 1, Census Tract 7026.01, Anne Arundel County, Maryland"
"1703","383","1500000US240037026012","Block Group 2, Census Tract 7026.01, Anne Arundel County, Maryland"
"732","197","1500000US240037026013","Block Group 3, Census Tract 7026.01, Anne Arundel County, Maryland"
"1110","264","1500000US240037026014","Block Group 4, Census Tract 7026.01, Anne Arundel County, Maryland"
"1573","400","1500000US240037026015","Block Group 5, Census Tract 7026.01, Anne Arundel County, Maryland"
"2804","370","1500000US240037026021","Block Group 1, Census Tract 7026.02, Anne Arundel County, Maryland"
"2023","324","1500000US240037026022","Block Group 2, Census Tract 7026.02, Anne Arundel County, Maryland"
"801","203","1500000US240037026023","Block Group 3, Census Tract 7026.02, Anne Arundel County, Maryland"
"1895","602","1500000US240037027011","Block Group 1, Census Tract 7027.01, Anne Arundel County, Maryland"
"1357","327","1500000US240037027012","Block Group 2, Census Tract 7027.01, Anne Arundel County, Maryland"
"2351","412","1500000US240037027013","Block Group 3, Census Tract 7027.01, Anne Arundel County, Maryland"
"1524","364","1500000US240037027021","Block Group 1, Census Tract 7027.02, Anne Arundel County, Maryland"
"2181","372","1500000US240037027022","Block Group 2, Census Tract 7027.02, Anne Arundel County, Maryland"
"1610","288","1500000US240037061011","Block Group 1, Census Tract 7061.01, Anne Arundel County, Maryland"
"1382","200","1500000US240037061012","Block Group 2, Census Tract 7061.01, Anne Arundel County, Maryland"
"554","209","1500000US240037061013","Block Group 3, Census Tract 7061.01, Anne Arundel County, Maryland"
"1539","409","1500000US240037063011","Block Group 1, Census Tract 7063.01, Anne Arundel County, Maryland"
"1862","462","1500000US240037063012","Block Group 2, Census Tract 7063.01, Anne Arundel County, Maryland"
"737","195","1500000US240037063013","Block Group 3, Census Tract 7063.01, Anne Arundel County, Maryland"
"1529","279","1500000US240037063021","Block Group 1, Census Tract 7063.02, Anne Arundel County, Maryland"
"587","155","1500000US240037063022","Block Group 2, Census Tract 7063.02, Anne Arundel County, Maryland"
"1202","221","1500000US240037063023","Block Group 3, Census Tract 7063.02, Anne Arundel County, Maryland"
"3318","926","1500000US240037064011","Block Group 1, Census Tract 7064.01, Anne Arundel County, Maryland"
"2696","1115","1500000US240037064012","Block Group 2, Census Tract 7064.01, Anne Arundel County, Maryland"
"1368","569","1500000US240037064013","Block Group 3, Census Tract 7064.01, Anne Arundel County, Maryland"
"964","211","1500000US240037064021","Block Group 1, Census Tract 7064.02, Anne Arundel County, Maryland"
"1829","382","1500000US240037064022","Block Group 2, Census Tract 7064.02, Anne Arundel County, Maryland"
"1352","687","1500000US240037065001","Block Group 1, Census Tract 7065, Anne Arundel County, Maryland"
"693","366","1500000US240037065002","Block Group 2, Census Tract 7065, Anne Arundel County, Maryland"
"1822","508","1500000US240037065003","Block Group 3, Census Tract 7065, Anne Arundel County, Maryland"
"1752","403","1500000US240037065004","Block Group 4, Census Tract 7065, Anne Arundel County, Maryland"
"586","190","1500000US240037066001","Block Group 1, Census Tract 7066, Anne Arundel County, Maryland"
"1572","310","1500000US240037066002","Block Group 2, Census Tract 7066, Anne Arundel County, Maryland"
"915","463","1500000US240037066003","Block Group 3, Census Tract 7066, Anne Arundel County, Maryland"
"1233","300","1500000US240037066004","Block Group 4, Census Tract 7066, Anne Arundel County, Maryland"
"1097","378","1500000US240037066005","Block Group 5, Census Tract 7066, Anne Arundel County, Maryland"
"5629","604","1500000US240037067001","Block Group 1, Census Tract 7067, Anne Arundel County, Maryland"
"2404","435","1500000US240037070011","Block Group 1, Census Tract 7070.01, Anne Arundel County, Maryland"
"2606","420","1500000US240037070012","Block Group 2, Census Tract 7070.01, Anne Arundel County, Maryland"
"1726","418","1500000US240037070013","Block Group 3, Census Tract 7070.01, Anne Arundel County, Maryland"
"1535","393","1500000US240037070021","Block Group 1, Census Tract 7070.02, Anne Arundel County, Maryland"
"1038","217","1500000US240037070022","Block Group 2, Census Tract 7070.02, Anne Arundel County, Maryland"
"2246","343","1500000US240037070023","Block Group 3, Census Tract 7070.02, Anne Arundel County, Maryland"
"2378","293","1500000US240037080011","Block Group 1, Census Tract 7080.01, Anne Arundel County, Maryland"
"1523","307","1500000US240037080012","Block Group 2, Census Tract 7080.01, Anne Arundel County, Maryland"
"1280","374","1500000US240037080041","Block Group 1, Census Tract 7080.04, Anne Arundel County, Maryland"
"2409","467","1500000US240037080042","Block Group 2, Census Tract 7080.04, Anne Arundel County, Maryland"
"2076","670","1500000US240037080043","Block Group 3, Census Tract 7080.04, Anne Arundel County, Maryland"
"2667","548","1500000US240037301001","Block Group 1, Census Tract 7301, Anne Arundel County, Maryland"
"1978","437","1500000US240037301002","Block Group 2, Census Tract 7301, Anne Arundel County, Maryland"
"3334","436","1500000US240037301003","Block Group 3, Census Tract 7301, Anne Arundel County, Maryland"
"1915","457","1500000US240037302031","Block Group 1, Census Tract 7302.03, Anne Arundel County, Maryland"
